"location","lineage","colonyID","distance","beeID","dance","phase","start_frame","end_frame","frame_difference","duration"
"Bangalore","Apis cerana cerana","Colony_1",150,"OA",3,5,11712,11746,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"OA",3,6,11822,11854,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"OA",3,7,11930,11971,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"OA",3,8,12052,12074,22,0.366666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",1,1,35484,35507,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,1,36950,36988,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,2,37176,37206,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,3,37276,37301,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,4,37376,37402,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,5,37566,37625,59,0.983333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,6,37714,37740,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,7,37942,37962,20,0.333333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,8,530,555,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,9,638,673,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,10,770,786,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,11,856,884,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,12,962,993,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,13,1070,1103,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,14,1172,1192,20,0.333333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,15,1286,1302,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,16,1384,1414,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,17,1504,1542,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",2,18,1634,1650,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,1,13224,13261,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,2,13324,13353,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,3,13600,13633,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,4,13710,13735,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,5,13908,13953,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,6,14028,14044,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,7,14120,14147,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,8,14222,14261,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,9,14742,14761,19,0.316666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,10,14962,14993,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,11,15286,15309,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,12,15368,15393,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,13,15488,15505,17,0.283333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,14,15584,15602,18,0.3
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,15,15700,15719,19,0.316666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,16,15888,15903,15,0.25
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,17,15994,16017,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,18,16112,16134,22,0.366666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",3,19,16234,16271,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,1,18782,18813,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,2,18888,18909,21,0.35
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,3,18976,19023,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,4,19094,19127,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,5,19470,19511,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,6,19582,19631,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,7,19720,19755,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,8,19844,19887,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,9,20028,20062,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,10,20160,20195,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",4,11,20290,20329,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,1,37356,37405,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,2,37494,37530,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,3,37602,37650,48,0.8
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,4,37742,37798,56,0.933333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,5,37882,37928,46,0.766666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,6,38022,38072,50,0.833333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,7,60,109,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,8,202,248,46,0.766666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,9,430,489,59,0.983333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",5,10,568,617,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,1,20690,20724,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,2,20806,20832,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,3,20902,20946,44,0.733333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,4,21020,21047,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,5,21138,21151,13,0.216666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,6,21216,21236,20,0.333333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,7,21316,21348,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,8,21414,21437,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,9,21504,21541,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,10,21618,21646,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,11,21722,21752,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,12,21830,21850,20,0.333333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,13,21932,21952,20,0.333333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,14,22043,22075,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,15,22132,22164,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,16,22248,22282,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,17,22366,22389,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,18,22468,22506,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,19,22584,22597,13,0.216666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,20,22672,22687,15,0.25
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,21,22760,22794,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,22,22870,22895,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,23,23256,23273,17,0.283333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,24,23352,23368,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,25,23562,23590,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,26,23662,23688,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,27,23790,23816,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,28,23888,23920,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,29,24128,24138,10,0.166666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,30,24204,24246,42,0.7
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,31,24332,24354,22,0.366666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,32,24460,24488,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,33,24554,24578,24,0.4
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,34,24832,24860,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,35,24964,24980,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",6,36,25042,25069,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,1,33612,33644,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,2,33726,33762,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,3,33844,33871,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,4,33956,33981,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,5,34072,34097,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,6,34162,34188,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,7,34300,34329,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,8,34404,34441,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,9,34522,34560,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,10,34630,34658,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",7,11,34756,34786,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",8,1,28242,28285,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",8,2,28412,28442,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",8,3,28582,28601,19,0.316666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",8,4,28908,28992,84,1.4
"Bangalore","Apis cerana cerana","Colony_1",150,"RG",8,5,29024,29060,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,1,12090,12106,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,2,12194,12220,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,3,12304,12350,46,0.766666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,4,12432,12493,61,1.01666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,5,12603,12635,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,6,12712,12760,48,0.8
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,7,12844,12889,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",1,8,12982,13016,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",2,1,4206,4244,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",2,2,4484,4512,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",2,3,4614,4654,40,0.666666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,1,19048,19082,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,2,20478,20530,52,0.866666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,3,20622,20670,48,0.8
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,4,20742,20795,53,0.883333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,5,20868,20917,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,6,20986,21029,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,7,21128,21156,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,8,21250,21285,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,9,21344,21397,53,0.883333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,10,21484,21520,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,11,21586,21631,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,12,21708,21739,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,13,21810,21846,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,14,21916,21946,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,15,22032,22065,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,16,22144,22175,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,17,22270,22301,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",3,18,22514,22539,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,1,1770,1813,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,2,1892,1933,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,3,2040,2071,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,4,2260,2293,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,5,2354,2411,57,0.95
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,6,2478,2527,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,7,2616,2650,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,8,2730,2767,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,9,2840,2887,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,10,2966,3004,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,11,3072,3121,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,12,3204,3239,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,13,3332,3359,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,14,3442,3490,48,0.8
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",4,15,3718,3731,13,0.216666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,1,6740,6753,13,0.216666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,2,6830,6873,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,3,6946,6996,50,0.833333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,4,7058,7099,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,5,7168,7217,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,6,7284,7323,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,7,7390,7427,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,8,7510,7543,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,9,7640,7661,21,0.35
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,10,7754,7761,7,0.116666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,11,7844,7878,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,12,7964,7987,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,13,8114,8151,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,14,8230,8264,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,15,8352,8401,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,16,8592,8629,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,17,8692,8735,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,18,8812,8835,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,19,8930,8953,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",5,20,9024,9071,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,1,14534,14577,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,2,14648,14677,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,3,14862,14888,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,4,14960,15016,56,0.933333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,5,15074,15121,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,6,15214,15241,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,7,15318,15368,50,0.833333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,8,15452,15485,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,9,15556,15601,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,10,15674,15723,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,11,15820,15849,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,12,15918,15972,54,0.9
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,13,16044,16085,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,14,16278,16316,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,15,16394,16424,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,16,16510,16548,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,17,16646,16686,40,0.666666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,18,16770,16809,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,19,16908,16937,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",6,20,17022,17071,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,1,17602,17627,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,2,17718,17755,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,3,17826,17849,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,4,17918,17958,40,0.666666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,5,18028,18053,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,6,18162,18191,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,7,18274,18292,18,0.3
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,8,18366,18397,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,9,18484,18494,10,0.166666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",7,10,18586,18625,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,1,18632,18674,42,0.7
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,2,18782,18800,18,0.3
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,3,19086,19129,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,4,19214,19255,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,5,19324,19345,21,0.35
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",8,6,19428,19452,24,0.4
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,1,19878,19904,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,2,19980,20025,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,3,20088,20143,55,0.916666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,4,20214,20263,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,5,20580,20627,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,6,20686,20738,52,0.866666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",9,7,21168,21212,44,0.733333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",10,1,26498,26533,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",10,2,26596,26627,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",10,3,26736,26753,17,0.283333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",10,4,26860,26883,23,0.383333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,1,33930,33963,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,2,34478,34514,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,3,34592,34627,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,4,35064,35092,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,5,35158,35193,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,6,35282,35327,45,0.75
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,7,35408,35439,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",11,8,35576,35591,15,0.25
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,1,36856,36891,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,2,36962,37002,40,0.666666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,3,37074,37112,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,4,37220,37245,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,5,37312,37355,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,6,37450,37483,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,7,37558,37597,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,8,37702,37740,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,9,37802,37846,44,0.733333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,10,37930,37964,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,11,48,91,43,0.716666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,12,178,212,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,13,288,330,42,0.7
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,14,400,431,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,15,530,558,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,16,778,810,32,0.533333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RT",12,17,890,914,24,0.4
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,1,5160,5209,49,0.816666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,2,5278,5325,47,0.783333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,3,5400,5427,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,4,5488,5522,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,5,5618,5647,29,0.483333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,6,5736,5757,21,0.35
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,7,5834,5869,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,8,5952,5982,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,9,6052,6082,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,10,6176,6192,16,0.266666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,11,6286,6319,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,12,6408,6430,22,0.366666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,13,6514,6553,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,14,6640,6667,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,15,6760,6790,30,0.5
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,16,6890,6917,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,17,7010,7035,25,0.416666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",1,18,7114,7145,31,0.516666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,1,4070,4097,27,0.45
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,2,4254,4273,19,0.316666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,3,4508,4545,37,0.616666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,4,4646,4674,28,0.466666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,5,4752,4790,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,6,4888,4921,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,7,5008,5046,38,0.633333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,8,5160,5179,19,0.316666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,9,5258,5284,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,10,5370,5404,34,0.566666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,11,5494,5529,35,0.583333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,12,5624,5657,33,0.55
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,13,5778,5804,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",2,14,5894,5930,36,0.6
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",3,1,7182,7221,39,0.65
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",3,2,7320,7329,9,0.15
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",3,3,7412,7452,40,0.666666666666667
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",4,1,37158,37184,26,0.433333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",4,2,37272,37313,41,0.683333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",4,3,37370,37412,42,0.7
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",5,1,13750,13806,56,0.933333333333333
"Bangalore","Apis cerana cerana","Colony_1",150,"RW",5,2,13826,13851,25,0.416666666666667
