Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana kashmirensis,Colony_1,50,OA,3,2,5472,5490,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,OA,3,3,5552,5589,37,0.627118643,,
Apis cerana kashmirensis,Colony_1,50,OA,3,4,5678,5696,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,OA,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,3,5,5864,5894,30,0.508474575,,
Apis cerana kashmirensis,Colony_1,50,OA,3,6,5955,5977,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,50,OA,3,7,6034,6063,29,0.491525423,,
Apis cerana kashmirensis,Colony_1,50,OA,3,8,6110,6139,29,0.491525423,,
Apis cerana kashmirensis,Colony_1,50,OA,3,9,6219,6239,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,3,10,6543,6558,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,50,OA,4,1,25500,25521,21,0.355932203,22.375,0.379237287
Apis cerana kashmirensis,Colony_1,50,OA,4,2,25572,25603,31,0.525423728,,
Apis cerana kashmirensis,Colony_1,50,OA,4,3,25665,25685,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,4,4,25740,25762,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,50,OA,4,5,25816,25837,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,50,OA,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,4,6,26064,26083,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,OA,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,4,7,26250,26268,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,OA,4,8,26402,26429,27,0.457627118,,
Apis cerana kashmirensis,Colony_1,50,OA,5,1,3512,3520,8,0.13559322,23.5,0.398305084
Apis cerana kashmirensis,Colony_1,50,OA,5,2,3580,3608,28,0.47457627,,
Apis cerana kashmirensis,Colony_1,50,OA,5,3,3672,3702,30,0.508474575,,
Apis cerana kashmirensis,Colony_1,50,OA,5,4,3749,3768,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,OA,5,5,3842,3875,33,0.559322033,,
Apis cerana kashmirensis,Colony_1,50,OA,5,6,3936,3961,25,0.423728813,,
Apis cerana kashmirensis,Colony_1,50,OA,5,7,4016,4042,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,50,OA,5,8,4102,4122,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,5,9,4188,4210,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,50,OA,5,10,4262,4286,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,OA,6,1,26528,26553,25,0.423728813,21.36363636,0.362095531
Apis cerana kashmirensis,Colony_1,50,OA,6,2,26602,26611,9,0.152542373,,
Apis cerana kashmirensis,Colony_1,50,OA,6,3,26654,26681,27,0.457627118,,
Apis cerana kashmirensis,Colony_1,50,OA,6,4,26732,26748,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,50,OA,6,5,26803,26821,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,OA,6,6,26888,26901,13,0.220338983,,
Apis cerana kashmirensis,Colony_1,50,OA,6,7,27040,27068,28,0.47457627,,
Apis cerana kashmirensis,Colony_1,50,OA,6,8,27128,27164,36,0.61016949,,
Apis cerana kashmirensis,Colony_1,50,OA,6,9,27222,27246,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,OA,6,10,27294,27315,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,50,OA,6,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,6,11,27446,27464,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,OA,7,1,36194,36214,20,0.33898305,20.06666667,0.340112994
Apis cerana kashmirensis,Colony_1,50,OA,7,2,36260,36279,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,OA,7,3,36384,36404,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,7,4,36480,36493,13,0.220338983,,
Apis cerana kashmirensis,Colony_1,50,OA,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,7,5,36626,36653,27,0.457627118,,
Apis cerana kashmirensis,Colony_1,50,OA,7,6,36702,36728,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,50,OA,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,7,7,36870,36890,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,7,8,37052,37072,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,OA,7,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,OA,7,9,37148,37158,10,0.169491525,,
Apis cerana kashmirensis,Colony_1,50,OA,7,10,37266,37290,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,OA,7,11,37344,37358,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,OA,7,12,37416,37431,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,50,OA,7,13,37520,37552,32,0.54237288,,
Apis cerana kashmirensis,Colony_1,50,OA,7,15,37610,37626,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,50,OA,7,17,37676,37701,25,0.423728813,,
Apis cerana kashmirensis,Colony_1,50,PT,1,1,18984,18998,14,0.237288135,18.375,0.311440677
Apis cerana kashmirensis,Colony_1,50,PT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,PT,1,2,19158,19182,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,PT,1,3,19260,19268,8,0.13559322,,
Apis cerana kashmirensis,Colony_1,50,PT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,PT,1,4,19606,19620,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,PT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,PT,1,5,20394,20414,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,PT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,PT,1,6,21076,21096,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,PT,1,7,21168,21197,29,0.491525423,,
Apis cerana kashmirensis,Colony_1,50,PT,1,8,21410,21428,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,PT,2,1,28966,28988,22,0.372881355,19.5,0.330508474
Apis cerana kashmirensis,Colony_1,50,PT,2,2,29052,29078,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,50,PT,2,3,29144,29160,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,50,PT,2,4,29224,29248,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,PT,2,5,29306,29324,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,PT,2,6,29426,29446,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,PT,2,7,29540,29561,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,50,PT,2,8,29632,29641,9,0.152542373,,
Apis cerana kashmirensis,Colony_1,50,RT,1,1,13249,13265,16,0.27118644,16.5,0.279661016
Apis cerana kashmirensis,Colony_1,50,RT,1,2,13688,13705,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,50,RT,2,1,24976,24991,15,0.254237288,11,0.186440678
Apis cerana kashmirensis,Colony_1,50,RT,2,2,25064,25071,7,0.118644068,,
Apis cerana kashmirensis,Colony_1,50,RT,2,3,25130,25144,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,RT,2,4,25232,25240,8,0.13559322,,
Apis cerana kashmirensis,Colony_1,50,RT,2,5,25328,25336,8,0.13559322,,
Apis cerana kashmirensis,Colony_1,50,RT,2,6,25396,25410,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,WA,1,1,18640,18650,10,0.169491525,19.85714286,0.336561743
Apis cerana kashmirensis,Colony_1,50,WA,1,2,18738,18751,13,0.220338983,,
Apis cerana kashmirensis,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,1,3,19632,19652,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,50,WA,1,4,19708,19721,13,0.220338983,,
Apis cerana kashmirensis,Colony_1,50,WA,1,5,19766,19802,36,0.61016949,,
Apis cerana kashmirensis,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,1,6,19906,19931,25,0.423728813,,
Apis cerana kashmirensis,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,1,7,20068,20084,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,50,WA,1,8,20136,20153,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,50,WA,1,9,20198,20226,28,0.47457627,,
Apis cerana kashmirensis,Colony_1,50,WA,1,10,20298,20319,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,1,11,20704,20718,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,WA,1,12,20764,20779,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,50,WA,1,13,20844,20868,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,WA,1,14,20924,20947,23,0.389830508,,
Apis cerana kashmirensis,Colony_1,50,WA,1,15,21010,21029,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,WA,1,16,21072,21090,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,WA,1,17,21144,21178,34,0.576271185,,
Apis cerana kashmirensis,Colony_1,50,WA,1,18,21236,21255,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,WA,1,19,21304,21321,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,50,WA,1,20,21388,21399,11,0.186440678,,
Apis cerana kashmirensis,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,1,21,21510,21534,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,WA,2,1,25786,25814,28,0.47457627,22,0.372881355
Apis cerana kashmirensis,Colony_1,50,WA,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,WA,2,2,26184,26210,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,50,WA,2,3,26254,26270,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,50,WA,2,4,26336,26363,27,0.457627118,,
Apis cerana kashmirensis,Colony_1,50,WA,2,5,26428,26447,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,WA,2,6,26496,26515,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,50,WA,2,7,26562,26586,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,50,WA,2,8,26650,26672,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,50,WA,2,9,26724,26745,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,50,WA,2,10,26810,26828,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,50,YA,1,1,28052,28089,37,0.627118643,23.66666667,0.401129943
Apis cerana kashmirensis,Colony_1,50,YA,1,2,28156,28170,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,50,YA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,50,YA,1,3,28356,28376,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,1,1,7873,7901,28,0.47457627,19.85714286,0.336561743
Apis cerana kashmirensis,Colony_1,100,G/,1,2,7964,7977,13,0.220338983,,
Apis cerana kashmirensis,Colony_1,100,G/,1,3,8076,8096,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,1,4,8259,8276,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,100,G/,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,1,5,8626,8644,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,1,6,8721,8747,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,100,G/,1,7,8816,8833,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,100,G/,2,1,16196,16211,15,0.254237288,18.16666667,0.307909604
Apis cerana kashmirensis,Colony_1,100,G/,2,2,16276,16299,23,0.389830508,,
Apis cerana kashmirensis,Colony_1,100,G/,2,3,16364,16384,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,2,4,16441,16453,12,0.20338983,,
Apis cerana kashmirensis,Colony_1,100,G/,2,5,16522,16539,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,100,G/,2,6,16616,16637,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,100,G/,2,7,16790,16814,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,2,8,16896,16918,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,100,G/,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,2,9,17062,17080,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,2,10,17150,17176,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,100,G/,2,11,17254,17272,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,2,12,17354,17369,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,100,G/,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,2,13,17524,17545,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,100,G/,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,2,14,17791,17796,5,0.084745763,,
Apis cerana kashmirensis,Colony_1,100,G/,2,15,17984,18000,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,100,G/,2,16,18082,18097,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,100,G/,2,17,18168,18192,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,2,18,18278,18293,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,100,G/,3,1,35628,35665,37,0.627118643,26.47058824,0.448654037
Apis cerana kashmirensis,Colony_1,100,G/,3,2,35729,35747,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,3,3,35812,35836,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,3,4,35894,35926,32,0.54237288,,
Apis cerana kashmirensis,Colony_1,100,G/,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,3,5,36050,36072,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,100,G/,3,6,36130,36150,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,3,7,36490,36521,31,0.525423728,,
Apis cerana kashmirensis,Colony_1,100,G/,3,8,36580,36608,28,0.47457627,,
Apis cerana kashmirensis,Colony_1,100,G/,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,3,9,36760,36782,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,100,G/,3,10,36848,36869,21,0.355932203,,
Apis cerana kashmirensis,Colony_1,100,G/,3,11,36942,36965,23,0.389830508,,
Apis cerana kashmirensis,Colony_1,100,G/,3,12,37032,37050,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,3,13,37142,37158,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,100,G/,3,14,37245,37274,29,0.491525423,,
Apis cerana kashmirensis,Colony_1,100,G/,3,15,37329,37353,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,3,16,37512,37538,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,100,G/,3,17,37800,37814,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,100,G/,3,18,80,112,32,0.54237288,,
Apis cerana kashmirensis,Colony_1,100,G/,3,19,178,205,27,0.457627118,,
Apis cerana kashmirensis,Colony_1,100,G/,3,20,277,322,45,0.762711863,,
Apis cerana kashmirensis,Colony_1,100,G/,3,21,382,416,34,0.576271185,,
Apis cerana kashmirensis,Colony_1,100,G/,3,22,471,489,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,3,23,570,590,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,3,24,664,690,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,100,G/,3,25,750,774,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,3,26,858,884,26,0.440677965,,
Apis cerana kashmirensis,Colony_1,100,G/,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,3,27,1918,1950,32,0.54237288,,
Apis cerana kashmirensis,Colony_1,100,G/,3,28,2004,2042,38,0.644067795,,
Apis cerana kashmirensis,Colony_1,100,G/,3,29,2090,2125,35,0.593220338,,
Apis cerana kashmirensis,Colony_1,100,G/,3,30,2182,2212,30,0.508474575,,
Apis cerana kashmirensis,Colony_1,100,G/,3,31,2290,2307,17,0.288135593,,
Apis cerana kashmirensis,Colony_1,100,G/,3,32,2373,2411,38,0.644067795,,
Apis cerana kashmirensis,Colony_1,100,G/,3,33,2480,2499,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,100,G/,3,34,2578,2612,34,0.576271185,,
Apis cerana kashmirensis,Colony_1,100,G/,4,1,8842,8874,32,0.54237288,20.5,0.347457626
Apis cerana kashmirensis,Colony_1,100,G/,4,2,8929,8947,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,4,3,9008,9026,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,4,4,9078,9106,28,0.47457627,,
Apis cerana kashmirensis,Colony_1,100,G/,4,5,9174,9192,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,4,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_1,100,G/,4,6,9327,9346,19,0.322033898,,
Apis cerana kashmirensis,Colony_1,100,G/,4,7,9408,9422,14,0.237288135,,
Apis cerana kashmirensis,Colony_1,100,G/,4,8,9496,9516,20,0.33898305,,
Apis cerana kashmirensis,Colony_1,100,G/,4,9,9578,9602,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,4,10,9669,9693,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,4,11,9749,9773,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,4,12,9836,9858,22,0.372881355,,
Apis cerana kashmirensis,Colony_1,100,G/,4,13,9934,9958,24,0.40677966,,
Apis cerana kashmirensis,Colony_1,100,G/,4,14,10017,10033,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,100,G/,4,15,10110,10119,9,0.152542373,,
Apis cerana kashmirensis,Colony_1,100,G/,4,16,10186,10204,18,0.305084745,,
Apis cerana kashmirensis,Colony_1,100,G/,5,1,18096,18123,27,0.457627118,22.5,0.381355931
Apis cerana kashmirensis,Colony_1,100,G/,5,2,18182,18205,23,0.389830508,,
Apis cerana kashmirensis,Colony_1,100,G/,5,3,18266,18282,16,0.27118644,,
Apis cerana kashmirensis,Colony_1,100,G/,5,4,18332,18347,15,0.254237288,,
Apis cerana kashmirensis,Colony_1,100,G/,5,5,18406,18422,16,0.27118644,,
