Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana indica,Colony_2,250,YT,3,5,36287,36392,105,1.779661013,,
Apis cerana indica,Colony_2,250,YT,3,6,36507,36568,61,1.033898303,,
Apis cerana indica,Colony_2,250,YT,3,7,36649,36693,44,0.74576271,,
Apis cerana indica,Colony_2,250,YT,3,8,36967,37040,73,1.237288133,,
Apis cerana indica,Colony_2,250,YT,3,9,37160,37214,54,0.915254235,,
Apis cerana indica,Colony_2,250,YT,4,1,18167,18232,65,1.101694913,93.5,1.584745759
Apis cerana indica,Colony_2,250,YT,4,2,18266,18388,122,2.067796605,,
Apis cerana indica,Colony_2,250,YT,4,1,25921,26002,81,1.372881353,73,1.237288133
Apis cerana indica,Colony_2,250,YT,4,2,26111,26176,65,1.101694913,,
Apis cerana indica,Colony_2,300,.R,1,1,11537,11661,124,2.10169491,70,1.186440675
Apis cerana indica,Colony_2,300,.R,1,2,11736,11797,61,1.033898303,,
Apis cerana indica,Colony_2,300,.R,1,3,11887,11957,70,1.186440675,,
Apis cerana indica,Colony_2,300,.R,1,4,12041,12115,74,1.254237285,,
Apis cerana indica,Colony_2,300,.R,1,5,12207,12274,67,1.135593218,,
Apis cerana indica,Colony_2,300,.R,1,6,12359,12410,51,0.864406778,,
Apis cerana indica,Colony_2,300,.R,1,7,12505,12573,68,1.15254237,,
Apis cerana indica,Colony_2,300,.R,1,8,12670,12741,71,1.203389828,,
Apis cerana indica,Colony_2,300,.R,1,9,12823,12891,68,1.15254237,,
Apis cerana indica,Colony_2,300,.R,1,10,12979,13042,63,1.067796608,,
Apis cerana indica,Colony_2,300,.R,1,11,13155,13216,61,1.033898303,,
Apis cerana indica,Colony_2,300,.R,1,12,13313,13368,55,0.932203388,,
Apis cerana indica,Colony_2,300,.R,1,13,13478,13558,80,1.3559322,,
Apis cerana indica,Colony_2,300,.R,1,14,13640,13707,67,1.135593218,,
Apis cerana indica,Colony_2,300,\Fg,1,1,11004,11098,94,1.593220335,89.5,1.516949149
Apis cerana indica,Colony_2,300,\Fg,1,2,11380,11492,112,1.89830508,,
Apis cerana indica,Colony_2,300,\Fg,1,3,11618,11684,66,1.118644065,,
Apis cerana indica,Colony_2,300,\Fg,1,4,11845,11931,86,1.457627115,,
Apis cerana indica,Colony_2,300,\Fg,2,1,30668,30779,111,1.881355928,100.5,1.703389826
Apis cerana indica,Colony_2,300,\Fg,2,2,30868,30960,92,1.55932203,,
Apis cerana indica,Colony_2,300,\Fg,2,3,31139,31248,109,1.847457623,,
Apis cerana indica,Colony_2,300,\Fg,2,4,31360,31450,90,1.525423725,,
Apis cerana indica,Colony_2,300,DBT,1,1,19602,19690,88,1.49152542,73,1.237288133
Apis cerana indica,Colony_2,300,DBT,1,2,19811,19881,70,1.186440675,,
Apis cerana indica,Colony_2,300,DBT,1,3,20031,20101,70,1.186440675,,
Apis cerana indica,Colony_2,300,DBT,1,4,20208,20278,70,1.186440675,,
Apis cerana indica,Colony_2,300,DBT,1,5,20423,20490,67,1.135593218,,
Apis cerana indica,Colony_2,300,DBT,2,1,21841,21883,42,0.711864405,53,0.898305083
Apis cerana indica,Colony_2,300,DBT,3,1,1991,2055,64,1.08474576,64,1.08474576
Apis cerana indica,Colony_2,300,Fg!,1,1,32765,32836,71,1.203389828,60.25,1.021186438
Apis cerana indica,Colony_2,300,Fg!,1,2,32937,32996,59,0.999999998,,
Apis cerana indica,Colony_2,300,Fg!,1,3,33108,33143,35,0.593220338,,
Apis cerana indica,Colony_2,300,Fg!,1,4,33243,33319,76,1.28813559,,
Apis cerana indica,Colony_2,300,FgA,1,1,32583,32644,61,1.033898303,59.4,1.006779659
Apis cerana indica,Colony_2,300,FgA,1,2,32763,32838,75,1.271186438,,
Apis cerana indica,Colony_2,300,FgA,1,3,32935,32995,60,1.01694915,,
Apis cerana indica,Colony_2,300,FgA,1,4,33106,33137,31,0.525423728,,
Apis cerana indica,Colony_2,300,FgA,1,5,33245,33315,70,1.186440675,,
Apis cerana indica,Colony_2,300,GoT,1,1,5067,5125,58,0.983050845,53.33333333,0.9039548
Apis cerana indica,Colony_2,300,GoT,1,2,5284,5353,69,1.169491523,,
Apis cerana indica,Colony_2,300,GoT,1,3,5582,5615,33,0.559322033,,
Apis cerana indica,Colony_2,300,GoT,2,1,5723,5767,44,0.74576271,66.875,1.133474573
Apis cerana indica,Colony_2,300,GoT,2,2,5909,5986,77,1.305084743,,
Apis cerana indica,Colony_2,300,GoT,2,3,6071,6153,82,1.389830505,,
Apis cerana indica,Colony_2,300,GoT,2,4,6248,6327,79,1.338983048,,
Apis cerana indica,Colony_2,300,GoT,2,5,6484,6530,46,0.779661015,,
Apis cerana indica,Colony_2,300,GoT,2,6,6647,6734,87,1.474576268,,
Apis cerana indica,Colony_2,300,GoT,2,7,6861,6935,74,1.254237285,,
Apis cerana indica,Colony_2,300,GoT,2,8,7057,7103,46,0.779661015,,
Apis cerana indica,Colony_2,300,GPT,1,1,36927,37010,83,1.406779658,81.25,1.377118641
Apis cerana indica,Colony_2,300,GPT,1,2,37141,37203,62,1.050847455,,
Apis cerana indica,Colony_2,300,GPT,1,3,37317,37404,87,1.474576268,,
Apis cerana indica,Colony_2,300,GPT,1,4,37519,37612,93,1.576271183,,
Apis cerana indica,Colony_2,300,GPT,2,1,19325,19386,61,1.033898303,68.5,1.161016946
Apis cerana indica,Colony_2,300,GPT,2,2,19498,19574,76,1.28813559,,
Apis cerana indica,Colony_2,300,GPT,3,1,7771,7873,102,1.728813555,94,1.593220335
Apis cerana indica,Colony_2,300,GPT,3,2,7983,8084,101,1.711864403,,
Apis cerana indica,Colony_2,300,GPT,3,3,8161,8257,96,1.62711864,,
Apis cerana indica,Colony_2,300,GPT,3,4,8366,8441,75,1.271186438,,
Apis cerana indica,Colony_2,300,GPT,3,5,8532,8641,109,1.847457623,,
Apis cerana indica,Colony_2,300,GPT,3,6,8725,8821,96,1.62711864,,
Apis cerana indica,Colony_2,300,GPT,3,7,8949,9069,120,2.0338983,,
Apis cerana indica,Colony_2,300,GPT,3,8,9189,9277,88,1.49152542,,
Apis cerana indica,Colony_2,300,GPT,3,9,9365,9450,85,1.440677963,,
Apis cerana indica,Colony_2,300,GPT,3,10,9571,9655,84,1.42372881,,
Apis cerana indica,Colony_2,300,GPT,3,11,9754,9837,83,1.406779658,,
Apis cerana indica,Colony_2,300,GPT,3,12,9998,10083,85,1.440677963,,
Apis cerana indica,Colony_2,300,GPT,3,13,10180,10272,92,1.55932203,,
Apis cerana indica,Colony_2,300,GPT,3,14,10446,10535,89,1.508474573,,
Apis cerana indica,Colony_2,300,GPT,3,15,10624,10729,105,1.779661013,,
Apis cerana indica,Colony_2,300,GPT,4,1,19727,19844,117,1.983050843,90,1.525423725
Apis cerana indica,Colony_2,300,GPT,4,2,19960,20044,84,1.42372881,,
Apis cerana indica,Colony_2,300,GPT,4,3,20166,20261,95,1.610169488,,
Apis cerana indica,Colony_2,300,GPT,4,4,20406,20467,61,1.033898303,,
Apis cerana indica,Colony_2,300,GPT,4,5,20587,20680,93,1.576271183,,
Apis cerana indica,Colony_2,300,GPT,5,1,307,368,61,1.033898303,73.5,1.245762709
Apis cerana indica,Colony_2,300,GPT,5,2,465,552,87,1.474576268,,
Apis cerana indica,Colony_2,300,GPT,5,3,665,746,81,1.372881353,,
Apis cerana indica,Colony_2,300,GPT,5,4,887,963,76,1.28813559,,
Apis cerana indica,Colony_2,300,GPT,5,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,300,GPT,5,5,1489,1540,51,0.864406778,,
Apis cerana indica,Colony_2,300,GPT,5,6,1654,1739,85,1.440677963,,
Apis cerana indica,Colony_2,300,GRT,1,1,9890,9940,50,0.847457625,56.3,0.954237286
Apis cerana indica,Colony_2,300,GRT,1,2,10035,10106,71,1.203389828,,
Apis cerana indica,Colony_2,300,GRT,1,3,10231,10282,51,0.864406778,,
Apis cerana indica,Colony_2,300,GRT,1,4,10373,10407,34,0.576271185,,
Apis cerana indica,Colony_2,300,GRT,1,5,10519,10552,33,0.559322033,,
Apis cerana indica,Colony_2,300,GRT,1,6,10635,10707,72,1.22033898,,
Apis cerana indica,Colony_2,300,GRT,1,7,10825,10881,56,0.94915254,,
Apis cerana indica,Colony_2,300,GRT,1,8,10974,11051,77,1.305084743,,
Apis cerana indica,Colony_2,300,GRT,1,9,11126,11179,53,0.898305083,,
Apis cerana indica,Colony_2,300,GRT,1,10,11277,11343,66,1.118644065,,
Apis cerana indica,Colony_2,300,GRT,2,1,21223,21351,128,2.16949152,106,1.796610165
Apis cerana indica,Colony_2,300,GRT,2,2,21473,21557,84,1.42372881,,
Apis cerana indica,Colony_2,300,GRT,3,1,33917,33962,45,0.762711863,45,0.762711863
Apis cerana indica,Colony_2,300,GT,1,1,17821,17886,65,1.101694913,79.57142857,1.348668278
Apis cerana indica,Colony_2,300,GT,1,2,18054,18160,106,1.796610165,,
Apis cerana indica,Colony_2,300,GT,1,3,18333,18408,75,1.271186438,,
Apis cerana indica,Colony_2,300,GT,1,4,18551,18641,90,1.525423725,,
Apis cerana indica,Colony_2,300,GT,1,5,18751,18797,46,0.779661015,,
Apis cerana indica,Colony_2,300,GT,1,6,18899,19004,105,1.779661013,,
Apis cerana indica,Colony_2,300,GT,1,7,19111,19181,70,1.186440675,,
Apis cerana indica,Colony_2,300,"GT""",1,1,32877,32935,58,0.983050845,62.36363636,1.057010783
Apis cerana indica,Colony_2,300,"GT""",1,2,33047,33116,69,1.169491523,,
Apis cerana indica,Colony_2,300,"GT""",1,3,33299,33380,81,1.372881353,,
Apis cerana indica,Colony_2,300,"GT""",1,4,33501,33564,63,1.067796608,,
Apis cerana indica,Colony_2,300,"GT""",1,5,33661,33730,69,1.169491523,,
Apis cerana indica,Colony_2,300,"GT""",1,6,33857,33917,60,1.01694915,,
Apis cerana indica,Colony_2,300,"GT""",1,7,34028,34084,56,0.94915254,,
Apis cerana indica,Colony_2,300,"GT""",1,8,34220,34286,66,1.118644065,,
Apis cerana indica,Colony_2,300,"GT""",1,9,34386,34449,63,1.067796608,,
Apis cerana indica,Colony_2,300,"GT""",1,10,34573,34629,56,0.94915254,,
Apis cerana indica,Colony_2,300,"GT""",1,11,34753,34798,45,0.762711863,,
Apis cerana indica,Colony_2,300,OT,1,1,3822,3883,61,1.033898303,46,0.779661015
Apis cerana indica,Colony_2,300,OT,1,2,4001,4052,51,0.864406778,,
Apis cerana indica,Colony_2,300,OT,1,3,4185,4211,26,0.440677965,,
Apis cerana indica,Colony_2,300,OT,2,1,12013,12075,62,1.050847455,59.8,1.01355932
Apis cerana indica,Colony_2,300,OT,2,2,12192,12251,59,0.999999998,,
Apis cerana indica,Colony_2,300,OT,2,3,12339,12402,63,1.067796608,,
Apis cerana indica,Colony_2,300,OT,2,4,12523,12584,61,1.033898303,,
Apis cerana indica,Colony_2,300,OT,2,5,12690,12744,54,0.915254235,,
Apis cerana indica,Colony_2,300,OT,3,1,1955,2023,68,1.15254237,59.5,1.008474574
Apis cerana indica,Colony_2,300,OT,4,1,31909,31957,48,0.81355932,57.33333333,0.97175141
Apis cerana indica,Colony_2,300,OT,4,2,32073,32133,60,1.01694915,,
Apis cerana indica,Colony_2,300,OT,4,3,32280,32342,62,1.050847455,,
Apis cerana indica,Colony_2,300,OT,4,4,32457,32501,44,0.74576271,,
Apis cerana indica,Colony_2,300,OT,4,5,32647,32712,65,1.101694913,,
Apis cerana indica,Colony_2,300,OT,4,6,32832,32897,65,1.101694913,,
Apis cerana indica,Colony_2,300,P'',1,1,129,178,49,0.830508473,85.81818182,1.454545451
Apis cerana indica,Colony_2,300,P'',1,2,281,363,82,1.389830505,,
Apis cerana indica,Colony_2,300,P'',1,3,470,560,90,1.525423725,,
Apis cerana indica,Colony_2,300,P'',1,4,652,729,77,1.305084743,,
Apis cerana indica,Colony_2,300,P'',1,5,848,944,96,1.62711864,,
Apis cerana indica,Colony_2,300,P'',1,6,1077,1161,84,1.42372881,,
Apis cerana indica,Colony_2,300,P'',1,7,1261,1352,91,1.542372878,,
Apis cerana indica,Colony_2,300,P'',1,8,1464,1573,109,1.847457623,,
Apis cerana indica,Colony_2,300,P'',1,9,1694,1782,88,1.49152542,,
Apis cerana indica,Colony_2,300,P'',1,10,1882,1960,78,1.322033895,,
Apis cerana indica,Colony_2,300,P'',1,11,2064,2164,100,1.69491525,,
Apis cerana indica,Colony_2,300,"P""",2,1,7323,7422,99,1.677966098,98.5,1.669491521
Apis cerana indica,Colony_2,300,"P""",2,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,300,"P""",2,2,7691,7807,116,1.96610169,,
Apis cerana indica,Colony_2,300,"P""",2,3,7902,7990,88,1.49152542,,
Apis cerana indica,Colony_2,300,"P""",2,4,8099,8190,91,1.542372878,,
Apis cerana indica,Colony_2,300,RT'',1,1,21361,21430,69,1.169491523,69,1.169491523
Apis cerana indica,Colony_2,300,RT'',2,2,162,231,69,1.169491523,69,1.169491523
Apis cerana indica,Colony_2,300,RT'',3,1,361,400,39,0.661016948,59.35714286,1.006053266
Apis cerana indica,Colony_2,300,RT'',3,2,540,591,51,0.864406778,,
Apis cerana indica,Colony_2,300,RT'',3,3,699,761,62,1.050847455,,
Apis cerana indica,Colony_2,300,RT'',3,4,855,915,60,1.01694915,,
Apis cerana indica,Colony_2,300,RT'',3,5,1038,1094,56,0.94915254,,
Apis cerana indica,Colony_2,300,RT'',3,6,1239,1304,65,1.101694913,,
Apis cerana indica,Colony_2,300,RT'',3,7,1415,1485,70,1.186440675,,
Apis cerana indica,Colony_2,300,RT'',3,8,1622,1676,54,0.915254235,,
Apis cerana indica,Colony_2,300,RT'',3,9,1778,1851,73,1.237288133,,
Apis cerana indica,Colony_2,300,RT'',3,10,1938,1996,58,0.983050845,,
Apis cerana indica,Colony_2,300,RT'',3,11,2091,2154,63,1.067796608,,
Apis cerana indica,Colony_2,300,RT'',3,12,2287,2355,68,1.15254237,,
Apis cerana indica,Colony_2,300,RT'',3,13,2456,2511,55,0.932203388,,
Apis cerana indica,Colony_2,300,RT'',3,14,2612,2669,57,0.966101693,,
Apis cerana indica,Colony_2,300,RT-,1,1,36781,36875,94,1.593220335,80.2,1.359322031
Apis cerana indica,Colony_2,300,RT-,1,2,37007,37103,96,1.62711864,,
Apis cerana indica,Colony_2,300,RT-,1,3,37257,37329,72,1.22033898,,
Apis cerana indica,Colony_2,300,RT-,1,4,37513,37583,70,1.186440675,,
Apis cerana indica,Colony_2,300,RT-,1,5,37757,37826,69,1.169491523,,
Apis cerana indica,Colony_2,350,B'',1,1,33467,33541,74,1.254237285,87.5,1.483050844
Apis cerana indica,Colony_2,350,B'',1,2,33711,33812,101,1.711864403,,
Apis cerana indica,Colony_2,350,B'',2,1,8793,8873,80,1.3559322,90.5,1.533898301
Apis cerana indica,Colony_2,350,B'',2,2,8969,9044,75,1.271186438,,
Apis cerana indica,Colony_2,350,B'',2,3,9202,9307,105,1.779661013,,
Apis cerana indica,Colony_2,350,B'',2,4,9470,9566,96,1.62711864,,
Apis cerana indica,Colony_2,350,B'',2,5,9679,9772,93,1.576271183,,
Apis cerana indica,Colony_2,350,B'',2,6,9895,9989,94,1.593220335,,
Apis cerana indica,Colony_2,350,B'',3,1,17948,18029,81,1.372881353,87.66666667,1.485875703
Apis cerana indica,Colony_2,350,B'',3,2,18175,18285,110,1.864406775,,
Apis cerana indica,Colony_2,350,B'',3,3,18565,18639,74,1.254237285,,
Apis cerana indica,Colony_2,350,B'',3,4,18798,18876,78,1.322033895,,
Apis cerana indica,Colony_2,350,B'',3,5,20000,20087,87,1.474576268,,
Apis cerana indica,Colony_2,350,B'',3,6,20196,20292,96,1.62711864,,
Apis cerana indica,Colony_2,350,B:,1,1,5652,5727,75,1.271186438,84.33333333,1.429378528
Apis cerana indica,Colony_2,350,B:,1,2,5897,6000,103,1.745762708,,
Apis cerana indica,Colony_2,350,B:,1,3,6171,6246,75,1.271186438,,
Apis cerana indica,Colony_2,350,B:,2,1,17660,17755,95,1.610169488,105.5,1.788135589
Apis cerana indica,Colony_2,350,B:,2,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,B:,2,2,18056,18172,116,1.96610169,,
Apis cerana indica,Colony_2,350,B:,3,1,11210,11323,113,1.915254233,118.5,2.008474571
Apis cerana indica,Colony_2,350,B:,3,2,11456,11580,124,2.10169491,,
Apis cerana indica,Colony_2,350,B:,3,3,11773,11863,90,1.525423725,,
Apis cerana indica,Colony_2,350,B:,3,4,12043,12197,154,2.610169485,,
Apis cerana indica,Colony_2,350,B:,3,5,12333,12429,96,1.62711864,,
Apis cerana indica,Colony_2,350,B:,3,6,12687,12821,134,2.271186435,,
Apis cerana indica,Colony_2,350,B:,3,7,13031,13146,115,1.949152538,,
Apis cerana indica,Colony_2,350,DBT,1,1,9509,9600,91,1.542372878,96.66666667,1.638418075
Apis cerana indica,Colony_2,350,DBT,1,2,9742,9851,109,1.847457623,,
Apis cerana indica,Colony_2,350,DBT,1,3,9970,10060,90,1.525423725,,
Apis cerana indica,Colony_2,350,DBT,1,4,10196,10302,106,1.796610165,,
Apis cerana indica,Colony_2,350,DBT,1,5,10447,10530,83,1.406779658,,
Apis cerana indica,Colony_2,350,DBT,1,6,10698,10799,101,1.711864403,,
Apis cerana indica,Colony_2,350,Fg!,1,1,3059,3104,45,0.762711863,108.75,1.843220334
Apis cerana indica,Colony_2,350,Fg!,1,2,3228,3364,136,2.30508474,,
Apis cerana indica,Colony_2,350,Fg!,1,3,3802,3923,121,2.050847453,,
Apis cerana indica,Colony_2,350,Fg!,1,4,4102,4235,133,2.254237283,,
Apis cerana indica,Colony_2,350,GA,1,1,24701,24818,117,1.983050843,125.625,2.129237283
Apis cerana indica,Colony_2,350,GA,1,2,24923,25043,120,2.0338983,,
Apis cerana indica,Colony_2,350,GA,1,3,25203,25333,130,2.203389825,,
Apis cerana indica,Colony_2,350,GA,1,4,25516,25638,122,2.067796605,,
Apis cerana indica,Colony_2,350,GA,1,5,25788,25934,146,2.474576265,,
Apis cerana indica,Colony_2,350,GA,1,6,26099,26205,106,1.796610165,,
Apis cerana indica,Colony_2,350,GA,1,7,26320,26478,158,2.677966095,,
Apis cerana indica,Colony_2,350,GA,1,8,26590,26724,134,2.271186435,,
Apis cerana indica,Colony_2,350,GA,1,9,26837,26979,142,2.406779655,,
Apis cerana indica,Colony_2,350,GA,1,10,27110,27231,121,2.050847453,,
Apis cerana indica,Colony_2,350,GA,1,11,27363,27499,136,2.30508474,,
Apis cerana indica,Colony_2,350,GA,1,12,27627,27712,85,1.440677963,,
Apis cerana indica,Colony_2,350,GA,1,13,27826,27974,148,2.50847457,,
Apis cerana indica,Colony_2,350,GA,1,14,28126,28232,106,1.796610165,,
Apis cerana indica,Colony_2,350,GA,1,15,28377,28505,128,2.16949152,,
Apis cerana indica,Colony_2,350,GA,1,16,28651,28762,111,1.881355928,,
Apis cerana indica,Colony_2,350,GA,2,1,32112,32229,117,1.983050843,117,1.983050843
Apis cerana indica,Colony_2,350,GA,3,1,5483,5586,103,1.745762708,113.5,1.923728809
Apis cerana indica,Colony_2,350,GA,3,2,5726,5850,124,2.10169491,,
Apis cerana indica,Colony_2,350,GA,4,1,15068,15230,162,2.745762705,162,2.745762705
Apis cerana indica,Colony_2,350,GA,5,1,25475,25580,105,1.779661013,115.3333333,1.954802255
Apis cerana indica,Colony_2,350,GA,5,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GA,5,2,26039,26143,104,1.76271186,,
Apis cerana indica,Colony_2,350,GA,5,3,26244,26393,149,2.525423723,,
Apis cerana indica,Colony_2,350,GA,5,4,26504,26603,99,1.677966098,,
Apis cerana indica,Colony_2,350,GA,5,5,26757,26862,105,1.779661013,,
Apis cerana indica,Colony_2,350,GA,5,6,27073,27203,130,2.203389825,,
Apis cerana indica,Colony_2,350,GA,6,1,36997,37095,98,1.661016945,120,2.0338983
Apis cerana indica,Colony_2,350,GA,6,2,37274,37376,102,1.728813555,,
Apis cerana indica,Colony_2,350,GA,6,3,37806,37966,160,2.7118644,,
Apis cerana indica,Colony_2,350,GG,1,1,23381,23450,69,1.169491523,67.66666667,1.146892653
Apis cerana indica,Colony_2,350,GG,1,2,23622,23702,80,1.3559322,,
Apis cerana indica,Colony_2,350,GG,1,3,23927,23981,54,0.915254235,,
Apis cerana indica,Colony_2,350,GG,2,1,29319,29381,62,1.050847455,90.33333333,1.531073443
Apis cerana indica,Colony_2,350,GG,2,2,29733,29826,93,1.576271183,,
Apis cerana indica,Colony_2,350,GG,2,3,29949,30065,116,1.96610169,,
Apis cerana indica,Colony_2,350,GG,3,1,9097,9173,76,1.28813559,97.5,1.652542369
Apis cerana indica,Colony_2,350,GG,3,2,9338,9457,119,2.016949148,,
Apis cerana indica,Colony_2,350,GoOr,1,1,27813,27882,69,1.169491523,86.33333333,1.463276833
Apis cerana indica,Colony_2,350,GoOr,1,2,27995,28100,105,1.779661013,,
Apis cerana indica,Colony_2,350,GoOr,1,3,28275,28360,85,1.440677963,,
Apis cerana indica,Colony_2,350,GoOr,2,1,20,91,71,1.203389828,82.42857143,1.397094428
Apis cerana indica,Colony_2,350,GoOr,2,2,240,339,99,1.677966098,,
Apis cerana indica,Colony_2,350,GoOr,2,3,466,553,87,1.474576268,,
Apis cerana indica,Colony_2,350,GoOr,2,4,677,763,86,1.457627115,,
Apis cerana indica,Colony_2,350,GoOr,2,5,886,968,82,1.389830505,,
Apis cerana indica,Colony_2,350,GoOr,2,6,1113,1210,97,1.644067793,,
Apis cerana indica,Colony_2,350,GoOr,2,7,1396,1451,55,0.932203388,,
Apis cerana indica,Colony_2,350,GoOr,3,1,34445,34507,62,1.050847455,100,1.69491525
Apis cerana indica,Colony_2,350,GoOr,3,2,34672,34776,104,1.76271186,,
Apis cerana indica,Colony_2,350,GoOr,3,3,34899,35008,109,1.847457623,,
Apis cerana indica,Colony_2,350,GoOr,3,4,35146,35258,112,1.89830508,,
Apis cerana indica,Colony_2,350,GoOr,3,5,35414,35528,114,1.932203385,,
Apis cerana indica,Colony_2,350,GoOr,3,6,35697,35796,99,1.677966098,,
Apis cerana indica,Colony_2,350,GoT,1,1,26341,26401,60,1.01694915,71,1.203389828
Apis cerana indica,Colony_2,350,GoT,1,2,26526,26608,82,1.389830505,,
Apis cerana indica,Colony_2,350,GoT,2,1,4327,4450,123,2.084745758,105.3333333,1.78531073
Apis cerana indica,Colony_2,350,GoT,2,2,4606,4689,83,1.406779658,,
Apis cerana indica,Colony_2,350,GoT,2,3,4822,4932,110,1.864406775,,
Apis cerana indica,Colony_2,350,GoT,3,1,13486,13537,51,0.864406778,84.5,1.432203386
Apis cerana indica,Colony_2,350,GoT,3,2,13682,13778,96,1.62711864,,
Apis cerana indica,Colony_2,350,GoT,3,3,14183,14297,114,1.932203385,,
Apis cerana indica,Colony_2,350,GoT,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GoT,3,4,14854,14931,77,1.305084743,,
Apis cerana indica,Colony_2,350,GoT,4,1,25791,25907,116,1.96610169,103.9230769,1.761408079
Apis cerana indica,Colony_2,350,GoT,4,2,26030,26112,82,1.389830505,,
Apis cerana indica,Colony_2,350,GoT,4,3,26208,26311,103,1.745762708,,
Apis cerana indica,Colony_2,350,GoT,4,4,26412,26521,109,1.847457623,,
Apis cerana indica,Colony_2,350,GoT,4,5,26606,26713,107,1.813559318,,
Apis cerana indica,Colony_2,350,GoT,4,6,26809,26912,103,1.745762708,,
Apis cerana indica,Colony_2,350,GoT,4,7,27023,27121,98,1.661016945,,
Apis cerana indica,Colony_2,350,GoT,4,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GoT,4,8,27468,27580,112,1.89830508,,
Apis cerana indica,Colony_2,350,GoT,4,9,27696,27791,95,1.610169488,,
Apis cerana indica,Colony_2,350,GoT,4,10,27885,27979,94,1.593220335,,
Apis cerana indica,Colony_2,350,GoT,4,11,28072,28175,103,1.745762708,,
Apis cerana indica,Colony_2,350,GoT,4,12,28329,28449,120,2.0338983,,
Apis cerana indica,Colony_2,350,GoT,4,13,28542,28651,109,1.847457623,,
Apis cerana indica,Colony_2,350,GoT,5,1,857,962,105,1.779661013,108.2857143,1.835351085
Apis cerana indica,Colony_2,350,GoT,5,2,1150,1275,125,2.118644063,,
Apis cerana indica,Colony_2,350,GoT,5,3,1524,1636,112,1.89830508,,
Apis cerana indica,Colony_2,350,GoT,5,4,1753,1873,120,2.0338983,,
Apis cerana indica,Colony_2,350,GoT,5,5,1996,2093,97,1.644067793,,
Apis cerana indica,Colony_2,350,GoT,5,6,2201,2301,100,1.69491525,,
Apis cerana indica,Colony_2,350,GoT,5,7,2399,2498,99,1.677966098,,
Apis cerana indica,Colony_2,350,GoT,6,1,419,512,93,1.576271183,93,1.576271183
Apis cerana indica,Colony_2,350,GT,1,1,16520,16638,118,1.999999995,117.5,1.991525419
Apis cerana indica,Colony_2,350,GT,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GT,1,2,17483,17611,128,2.16949152,,
Apis cerana indica,Colony_2,350,GT,1,3,17728,17864,136,2.30508474,,
Apis cerana indica,Colony_2,350,GT,1,4,18048,18136,88,1.49152542,,
Apis cerana indica,Colony_2,350,GT,2,1,8114,8259,145,2.457627113,143,2.423728808
Apis cerana indica,Colony_2,350,GT,2,2,8346,8494,148,2.50847457,,
Apis cerana indica,Colony_2,350,GT,2,3,8613,8749,136,2.30508474,,
Apis cerana indica,Colony_2,350,GT,3,1,18021,18112,91,1.542372878,114,1.932203385
Apis cerana indica,Colony_2,350,GT,3,2,18230,18367,137,2.322033893,,
Apis cerana indica,Colony_2,350,GT,4,1,28249,28384,135,2.288135588,119,2.016949148
Apis cerana indica,Colony_2,350,GT,4,2,28506,28613,107,1.813559318,,
Apis cerana indica,Colony_2,350,GT,4,3,28709,28843,134,2.271186435,,
Apis cerana indica,Colony_2,350,GT,4,4,28949,29065,116,1.96610169,,
Apis cerana indica,Colony_2,350,GT,4,5,29191,29296,105,1.779661013,,
Apis cerana indica,Colony_2,350,GT,4,6,29417,29534,117,1.983050843,,
Apis cerana indica,Colony_2,350,GT,5,1,10960,11065,105,1.779661013,99,1.677966098
Apis cerana indica,Colony_2,350,GT,5,2,11198,11291,93,1.576271183,,
Apis cerana indica,Colony_2,350,GT,6,1,21007,21109,102,1.728813555,98.5,1.669491521
Apis cerana indica,Colony_2,350,GT,6,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GT,6,2,21401,21490,89,1.508474573,,
Apis cerana indica,Colony_2,350,GT,6,3,21651,21739,88,1.49152542,,
Apis cerana indica,Colony_2,350,GT,6,4,21911,22026,115,1.949152538,,
Apis cerana indica,Colony_2,350,GT,7,1,31486,31546,60,1.01694915,99.14285714,1.680387405
Apis cerana indica,Colony_2,350,GT,7,2,31653,31749,96,1.62711864,,
Apis cerana indica,Colony_2,350,GT,7,3,31876,31994,118,1.999999995,,
Apis cerana indica,Colony_2,350,GT,7,4,32138,32255,117,1.983050843,,
Apis cerana indica,Colony_2,350,GT,7,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_2,350,GT,7,5,32878,32990,112,1.89830508,,
Apis cerana indica,Colony_2,350,GT,7,6,33155,33254,99,1.677966098,,
Apis cerana indica,Colony_2,350,GT,7,7,33387,33479,92,1.55932203,,
Apis cerana indica,Colony_2,350,GYT,1,1,12643,12731,88,1.49152542,103.25,1.749999996
Apis cerana indica,Colony_2,350,GYT,1,2,12827,12939,112,1.89830508,,
