Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana cerana,Colony_1,50,WA,1,1,28626,28635,9,0.152542373,17.77777778,0.301318267
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,2,28912,28941,29,0.491525423,,
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,3,29124,29145,21,0.355932203,,
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,4,29973,29986,13,0.220338983,,
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,5,30195,30218,23,0.389830508,,
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,6,30544,30577,33,0.559322033,,
Apis cerana cerana,Colony_1,50,WA,1,7,30678,30698,20,0.33898305,,
Apis cerana cerana,Colony_1,50,WA,1,8,30768,30775,7,0.118644068,,
Apis cerana cerana,Colony_1,50,WA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,1,9,31018,31023,5,0.084745763,,
Apis cerana cerana,Colony_1,50,WA,2,1,6014,6035,21,0.355932203,21.76923077,0.368970012
Apis cerana cerana,Colony_1,50,WA,2,2,6102,6126,24,0.40677966,,
Apis cerana cerana,Colony_1,50,WA,2,3,6196,6231,35,0.593220338,,
Apis cerana cerana,Colony_1,50,WA,2,4,6318,6340,22,0.372881355,,
Apis cerana cerana,Colony_1,50,WA,2,5,6394,6416,22,0.372881355,,
Apis cerana cerana,Colony_1,50,WA,2,6,6493,6519,26,0.440677965,,
Apis cerana cerana,Colony_1,50,WA,2,7,6602,6630,28,0.47457627,,
Apis cerana cerana,Colony_1,50,WA,2,8,6695,6715,20,0.33898305,,
Apis cerana cerana,Colony_1,50,WA,2,9,6783,6787,4,0.06779661,,
Apis cerana cerana,Colony_1,50,WA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,2,10,7002,7020,18,0.305084745,,
Apis cerana cerana,Colony_1,50,WA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,2,11,7648,7664,16,0.27118644,,
Apis cerana cerana,Colony_1,50,WA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,2,12,7838,7856,18,0.305084745,,
Apis cerana cerana,Colony_1,50,WA,2,13,7928,7957,29,0.491525423,,
Apis cerana cerana,Colony_1,50,WA,3,1,22348,22370,22,0.372881355,26.86666667,0.455367231
Apis cerana cerana,Colony_1,50,WA,3,2,22446,22470,24,0.40677966,,
Apis cerana cerana,Colony_1,50,WA,3,3,22542,22571,29,0.491525423,,
Apis cerana cerana,Colony_1,50,WA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,3,4,22744,22774,30,0.508474575,,
Apis cerana cerana,Colony_1,50,WA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,3,5,22967,22994,27,0.457627118,,
Apis cerana cerana,Colony_1,50,WA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,3,6,23188,23201,13,0.220338983,,
Apis cerana cerana,Colony_1,50,WA,3,7,23264,23292,28,0.47457627,,
Apis cerana cerana,Colony_1,50,WA,3,8,23326,23377,51,0.864406778,,
Apis cerana cerana,Colony_1,50,WA,3,9,23464,23479,15,0.254237288,,
Apis cerana cerana,Colony_1,50,WA,3,10,23550,23584,34,0.576271185,,
Apis cerana cerana,Colony_1,50,WA,3,11,23652,23666,14,0.237288135,,
Apis cerana cerana,Colony_1,50,WA,3,12,23740,23767,27,0.457627118,,
Apis cerana cerana,Colony_1,50,WA,3,13,23838,23871,33,0.559322033,,
Apis cerana cerana,Colony_1,50,WA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WA,3,14,24492,24520,28,0.47457627,,
Apis cerana cerana,Colony_1,50,WA,3,15,24580,24608,28,0.47457627,,
Apis cerana cerana,Colony_1,50,WA,4,1,28754,28774,20,0.33898305,21.66666667,0.367231638
Apis cerana cerana,Colony_1,50,WA,4,2,28816,28838,22,0.372881355,,
Apis cerana cerana,Colony_1,50,WA,4,3,28902,28925,23,0.389830508,,
Apis cerana cerana,Colony_1,50,WT,1,1,17662,17684,22,0.372881355,23.2,0.393220338
Apis cerana cerana,Colony_1,50,WT,1,2,17752,17773,21,0.355932203,,
Apis cerana cerana,Colony_1,50,WT,1,3,17846,17869,23,0.389830508,,
Apis cerana cerana,Colony_1,50,WT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WT,1,4,18039,18061,22,0.372881355,,
Apis cerana cerana,Colony_1,50,WT,1,5,18147,18175,28,0.47457627,,
Apis cerana cerana,Colony_1,50,WT_,1,1,20565,20580,15,0.254237288,14,0.237288135
Apis cerana cerana,Colony_1,50,WT_,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,WT_,1,2,20797,20818,21,0.355932203,,
Apis cerana cerana,Colony_1,50,WT_,1,3,20874,20886,12,0.20338983,,
Apis cerana cerana,Colony_1,50,WT_,1,4,20954,20962,8,0.13559322,,
Apis cerana cerana,Colony_1,50,YA,1,1,11298,11332,34,0.576271185,32.75,0.555084744
Apis cerana cerana,Colony_1,50,YA,1,2,11399,11444,45,0.762711863,,
Apis cerana cerana,Colony_1,50,YA,1,3,11536,11553,17,0.288135593,,
Apis cerana cerana,Colony_1,50,YA,1,4,11619,11654,35,0.593220338,,
Apis cerana cerana,Colony_1,50,YA,2,1,15168,15185,17,0.288135593,21.85714286,0.370460048
Apis cerana cerana,Colony_1,50,YA,2,2,15238,15252,14,0.237288135,,
Apis cerana cerana,Colony_1,50,YA,2,3,15312,15342,30,0.508474575,,
Apis cerana cerana,Colony_1,50,YA,2,4,15424,15446,22,0.372881355,,
Apis cerana cerana,Colony_1,50,YA,2,5,15512,15535,23,0.389830508,,
Apis cerana cerana,Colony_1,50,YA,2,6,15658,15682,24,0.40677966,,
Apis cerana cerana,Colony_1,50,YA,2,7,15738,15761,23,0.389830508,,
Apis cerana cerana,Colony_1,50,YA,2,8,15772,15796,24,0.40677966,,
Apis cerana cerana,Colony_1,50,YA,2,9,15842,15873,31,0.525423728,,
Apis cerana cerana,Colony_1,50,YA,2,10,15942,15962,20,0.33898305,,
Apis cerana cerana,Colony_1,50,YA,2,11,16026,16062,36,0.61016949,,
Apis cerana cerana,Colony_1,50,YA,2,12,16142,16158,16,0.27118644,,
Apis cerana cerana,Colony_1,50,YA,2,13,16197,16209,12,0.20338983,,
Apis cerana cerana,Colony_1,50,YA,2,14,16226,16263,37,0.627118643,,
Apis cerana cerana,Colony_1,50,YA,3,1,23496,23526,30,0.508474575,26.44444444,0.448210922
Apis cerana cerana,Colony_1,50,YA,3,2,23586,23595,9,0.152542373,,
Apis cerana cerana,Colony_1,50,YA,3,3,23662,23696,34,0.576271185,,
Apis cerana cerana,Colony_1,50,YA,3,4,23770,23790,20,0.33898305,,
Apis cerana cerana,Colony_1,50,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,YA,3,5,24128,24152,24,0.40677966,,
Apis cerana cerana,Colony_1,50,YA,3,6,24224,24240,16,0.27118644,,
Apis cerana cerana,Colony_1,50,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,YA,3,7,24634,24672,38,0.644067795,,
Apis cerana cerana,Colony_1,50,YA,3,8,24738,24772,34,0.576271185,,
Apis cerana cerana,Colony_1,50,YA,3,9,24848,24869,21,0.355932203,,
Apis cerana cerana,Colony_1,50,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,YA,3,10,25356,25394,38,0.644067795,,
Apis cerana cerana,Colony_1,50,YA,3,11,25470,25488,18,0.305084745,,
Apis cerana cerana,Colony_1,50,YA,3,12,25546,25573,27,0.457627118,,
Apis cerana cerana,Colony_1,50,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,YA,3,13,26010,26048,38,0.644067795,,
Apis cerana cerana,Colony_1,50,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,50,YA,3,14,26292,26315,23,0.389830508,,
Apis cerana cerana,Colony_1,50,YA,3,15,26374,26400,26,0.440677965,,
Apis cerana cerana,Colony_1,50,YA,3,16,26460,26496,36,0.61016949,,
Apis cerana cerana,Colony_1,50,YA,3,17,26560,26584,24,0.40677966,,
Apis cerana cerana,Colony_1,50,YA,3,18,26640,26660,20,0.33898305,,
Apis cerana cerana,Colony_1,100,BWT,1,1,22155,22189,34,0.576271185,22.66666667,0.38418079
Apis cerana cerana,Colony_1,100,BWT,1,2,22275,22293,18,0.305084745,,
Apis cerana cerana,Colony_1,100,BWT,1,3,22550,22566,16,0.27118644,,
Apis cerana cerana,Colony_1,100,P*,1,1,18464,18490,26,0.440677965,20.375,0.345338982
Apis cerana cerana,Colony_1,100,P*,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,P*,1,2,19035,19059,24,0.40677966,,
Apis cerana cerana,Colony_1,100,P*,1,3,19127,19144,17,0.288135593,,
Apis cerana cerana,Colony_1,100,P*,1,4,19227,19253,26,0.440677965,,
Apis cerana cerana,Colony_1,100,P*,1,5,19343,19360,17,0.288135593,,
Apis cerana cerana,Colony_1,100,P*,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,P*,1,6,20273,20290,17,0.288135593,,
Apis cerana cerana,Colony_1,100,P*,1,7,20378,20394,16,0.27118644,,
Apis cerana cerana,Colony_1,100,P*,1,8,20483,20503,20,0.33898305,,
Apis cerana cerana,Colony_1,100,YA,1,1,19319,19341,22,0.372881355,23.5,0.398305084
Apis cerana cerana,Colony_1,100,YA,1,2,19431,19455,24,0.40677966,,
Apis cerana cerana,Colony_1,100,YA,1,3,19561,19590,29,0.491525423,,
Apis cerana cerana,Colony_1,100,YA,1,4,19687,19706,19,0.322033898,,
Apis cerana cerana,Colony_1,100,YA,2,1,28722,28747,25,0.423728813,28,0.47457627
Apis cerana cerana,Colony_1,100,YA,2,2,28828,28859,31,0.525423728,,
Apis cerana cerana,Colony_1,100,YA,3,1,35330,35350,20,0.33898305,36.3125,0.6154661
Apis cerana cerana,Colony_1,100,YA,3,2,35538,35569,31,0.525423728,,
Apis cerana cerana,Colony_1,100,YA,3,3,35652,35690,38,0.644067795,,
Apis cerana cerana,Colony_1,100,YA,3,4,35755,35785,30,0.508474575,,
Apis cerana cerana,Colony_1,100,YA,3,5,35870,35921,51,0.864406778,,
Apis cerana cerana,Colony_1,100,YA,3,6,35986,36015,29,0.491525423,,
Apis cerana cerana,Colony_1,100,YA,3,7,36146,36163,17,0.288135593,,
Apis cerana cerana,Colony_1,100,YA,3,8,36260,36289,29,0.491525423,,
Apis cerana cerana,Colony_1,100,YA,3,9,36460,36497,37,0.627118643,,
Apis cerana cerana,Colony_1,100,YA,3,10,36589,36669,80,1.3559322,,
Apis cerana cerana,Colony_1,100,YA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,YA,3,11,36892,36929,37,0.627118643,,
Apis cerana cerana,Colony_1,100,YA,3,12,37018,37043,25,0.423728813,,
Apis cerana cerana,Colony_1,100,YA,3,13,37166,37227,61,1.033898303,,
Apis cerana cerana,Colony_1,100,YA,3,14,37286,37323,37,0.627118643,,
Apis cerana cerana,Colony_1,100,YA,3,15,37401,37443,42,0.711864405,,
Apis cerana cerana,Colony_1,100,YA,3,16,37518,37535,17,0.288135593,,
Apis cerana cerana,Colony_1,100,YA,4,1,11823,11848,25,0.423728813,20.6,0.349152542
Apis cerana cerana,Colony_1,100,YA,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,YA,4,2,12286,12299,13,0.220338983,,
Apis cerana cerana,Colony_1,100,YA,4,3,12389,12411,22,0.372881355,,
Apis cerana cerana,Colony_1,100,YA,4,4,12477,12496,19,0.322033898,,
Apis cerana cerana,Colony_1,100,YA,4,5,12560,12580,20,0.33898305,,
Apis cerana cerana,Colony_1,100,YA,4,6,12638,12663,25,0.423728813,,
Apis cerana cerana,Colony_1,100,YA,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,100,YA,4,7,12829,12845,16,0.27118644,,
Apis cerana cerana,Colony_1,100,YA,4,8,12997,13025,28,0.47457627,,
Apis cerana cerana,Colony_1,100,YA,4,9,13154,13173,19,0.322033898,,
Apis cerana cerana,Colony_1,100,YA,4,10,13249,13268,19,0.322033898,,
Apis cerana cerana,Colony_1,150,LBT_,1,1,13877,13917,40,0.6779661,41,0.694915253
Apis cerana cerana,Colony_1,150,LBT_,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,LBT_,1,2,14103,14145,42,0.711864405,,
Apis cerana cerana,Colony_1,150,LBT_,2,1,33585,33623,38,0.644067795,35.46153846,0.601043023
Apis cerana cerana,Colony_1,150,LBT_,2,2,33818,33846,28,0.47457627,,
Apis cerana cerana,Colony_1,150,LBT_,2,3,33926,33968,42,0.711864405,,
Apis cerana cerana,Colony_1,150,LBT_,2,4,34079,34124,45,0.762711863,,
Apis cerana cerana,Colony_1,150,LBT_,2,5,34217,34260,43,0.728813558,,
Apis cerana cerana,Colony_1,150,LBT_,2,6,34347,34391,44,0.74576271,,
Apis cerana cerana,Colony_1,150,LBT_,2,7,34459,34492,33,0.559322033,,
Apis cerana cerana,Colony_1,150,LBT_,2,8,34571,34610,39,0.661016948,,
Apis cerana cerana,Colony_1,150,LBT_,2,9,34700,34727,27,0.457627118,,
Apis cerana cerana,Colony_1,150,LBT_,2,10,34798,34837,39,0.661016948,,
Apis cerana cerana,Colony_1,150,LBT_,2,11,34929,34953,24,0.40677966,,
Apis cerana cerana,Colony_1,150,LBT_,2,12,35044,35077,33,0.559322033,,
Apis cerana cerana,Colony_1,150,LBT_,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,LBT_,2,13,35284,35310,26,0.440677965,,
Apis cerana cerana,Colony_1,150,P*,1,1,19224,19263,39,0.661016948,29.2,0.494915253
Apis cerana cerana,Colony_1,150,P*,1,2,19329,19361,32,0.54237288,,
Apis cerana cerana,Colony_1,150,P*,1,3,19449,19479,30,0.508474575,,
Apis cerana cerana,Colony_1,150,P*,1,4,19547,19569,22,0.372881355,,
Apis cerana cerana,Colony_1,150,P*,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,P*,1,5,19868,19893,25,0.423728813,,
Apis cerana cerana,Colony_1,150,P*,1,6,19988,20025,37,0.627118643,,
Apis cerana cerana,Colony_1,150,P*,1,7,20109,20125,16,0.27118644,,
Apis cerana cerana,Colony_1,150,P*,1,8,20224,20252,28,0.47457627,,
Apis cerana cerana,Colony_1,150,P*,1,9,20330,20370,40,0.6779661,,
Apis cerana cerana,Colony_1,150,P*,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,P*,1,10,20841,20864,23,0.389830508,,
Apis cerana cerana,Colony_1,150,WG,1,1,33598,33608,10,0.169491525,22.28571429,0.37772397
Apis cerana cerana,Colony_1,150,WG,1,2,33698,33719,21,0.355932203,,
Apis cerana cerana,Colony_1,150,WG,1,3,33790,33817,27,0.457627118,,
Apis cerana cerana,Colony_1,150,WG,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,1,4,34554,34592,38,0.644067795,,
Apis cerana cerana,Colony_1,150,WG,1,5,34693,34710,17,0.288135593,,
Apis cerana cerana,Colony_1,150,WG,1,6,34798,34813,15,0.254237288,,
Apis cerana cerana,Colony_1,150,WG,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,1,7,35024,35052,28,0.47457627,,
Apis cerana cerana,Colony_1,150,WG,2,1,5999,6025,26,0.440677965,25,0.423728813
Apis cerana cerana,Colony_1,150,WG,2,2,6140,6164,24,0.40677966,,
Apis cerana cerana,Colony_1,150,WG,3,1,17235,17269,34,0.576271185,28.6,0.484745762
Apis cerana cerana,Colony_1,150,WG,3,2,17358,17384,26,0.440677965,,
Apis cerana cerana,Colony_1,150,WG,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,3,3,17593,17625,32,0.54237288,,
Apis cerana cerana,Colony_1,150,WG,3,4,17698,17735,37,0.627118643,,
Apis cerana cerana,Colony_1,150,WG,3,5,17806,17825,19,0.322033898,,
Apis cerana cerana,Colony_1,150,WG,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,3,6,18138,18172,34,0.576271185,,
Apis cerana cerana,Colony_1,150,WG,3,7,18254,18278,24,0.40677966,,
Apis cerana cerana,Colony_1,150,WG,3,8,18374,18392,18,0.305084745,,
Apis cerana cerana,Colony_1,150,WG,3,9,18470,18495,25,0.423728813,,
Apis cerana cerana,Colony_1,150,WG,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,3,10,18850,18887,37,0.627118643,,
Apis cerana cerana,Colony_1,150,WG,4,1,25346,25377,31,0.525423728,27.44444444,0.465160074
Apis cerana cerana,Colony_1,150,WG,4,2,25474,25497,23,0.389830508,,
Apis cerana cerana,Colony_1,150,WG,4,3,25578,25612,34,0.576271185,,
Apis cerana cerana,Colony_1,150,WG,4,4,25728,25749,21,0.355932203,,
Apis cerana cerana,Colony_1,150,WG,4,5,25827,25848,21,0.355932203,,
Apis cerana cerana,Colony_1,150,WG,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,4,6,26200,26222,22,0.372881355,,
Apis cerana cerana,Colony_1,150,WG,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WG,4,7,26578,26610,32,0.54237288,,
Apis cerana cerana,Colony_1,150,WG,4,8,26683,26715,32,0.54237288,,
Apis cerana cerana,Colony_1,150,WG,4,9,26779,26810,31,0.525423728,,
Apis cerana cerana,Colony_1,150,WT,1,1,31400,31420,20,0.33898305,24.27272727,0.411402156
Apis cerana cerana,Colony_1,150,WT,1,2,31512,31528,16,0.27118644,,
Apis cerana cerana,Colony_1,150,WT,1,3,31602,31636,34,0.576271185,,
Apis cerana cerana,Colony_1,150,WT,1,4,31726,31751,25,0.423728813,,
Apis cerana cerana,Colony_1,150,WT,1,5,31844,31878,34,0.576271185,,
Apis cerana cerana,Colony_1,150,WT,1,6,31967,31990,23,0.389830508,,
Apis cerana cerana,Colony_1,150,WT,1,7,32068,32084,16,0.27118644,,
Apis cerana cerana,Colony_1,150,WT,1,8,32216,32243,27,0.457627118,,
Apis cerana cerana,Colony_1,150,WT,1,9,32326,32349,23,0.389830508,,
Apis cerana cerana,Colony_1,150,WT,1,10,32456,32475,19,0.322033898,,
Apis cerana cerana,Colony_1,150,WT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_1,150,WT,1,11,32917,32947,30,0.508474575,,
Apis cerana cerana,Colony_1,150,WT,2,1,2126,2163,37,0.627118643,37,0.627118643
Apis cerana cerana,Colony_1,150,WT,3,1,14862,14906,44,0.74576271,32.5,0.550847456
Apis cerana cerana,Colony_1,150,WT,3,2,15014,15035,21,0.355932203,,
Apis cerana cerana,Colony_1,200,GA,1,1,21792,21832,40,0.6779661,41.2,0.698305083
Apis cerana cerana,Colony_1,200,GA,1,2,21924,21965,41,0.694915253,,
