Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana cerana,Colony_3,350,Fg.,2,4,1140,1213,73,1.24,,
Apis cerana cerana,Colony_3,350,Fg.,2,5,1339,1398,59,1,,
Apis cerana cerana,Colony_3,350,Fg.,2,6,1483,1548,65,1.1,,
Apis cerana cerana,Colony_3,350,Fg.,2,7,1695,1778,83,1.41,,
Apis cerana cerana,Colony_3,350,Fg.,2,8,1871,1962,91,1.54,,
Apis cerana cerana,Colony_3,350,Fg.,2,9,2092,2161,69,1.17,,
Apis cerana cerana,Colony_3,350,Fg.,2,10,2301,2361,60,1.02,,
Apis cerana cerana,Colony_3,350,Fg.,2,11,2455,2532,77,1.31,,
Apis cerana cerana,Colony_3,350,Fg.,2,12,2661,2714,53,0.9,,
Apis cerana cerana,Colony_3,350,Fg.,3,1,20659,20709,50,0.85,62.16666667,1.053672314
Apis cerana cerana,Colony_3,350,Fg.,3,2,20807,20861,54,0.92,,
Apis cerana cerana,Colony_3,350,Fg.,3,3,20961,21024,63,1.07,,
Apis cerana cerana,Colony_3,350,Fg.,3,4,21123,21187,64,1.08,,
Apis cerana cerana,Colony_3,350,Fg.,3,5,21280,21355,75,1.27,,
Apis cerana cerana,Colony_3,350,Fg.,3,6,21447,21514,67,1.14,,
Apis cerana cerana,Colony_3,350,GP,1,1,14862,14905,43,0.73,65.57142857,1.111380143
Apis cerana cerana,Colony_3,350,GP,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,350,GP,1,2,15373,15444,71,1.2,,
Apis cerana cerana,Colony_3,350,GP,1,3,15660,15744,84,1.42,,
Apis cerana cerana,Colony_3,350,GP,1,4,15852,15918,66,1.12,,
Apis cerana cerana,Colony_3,350,GP,1,5,15992,16070,78,1.32,,
Apis cerana cerana,Colony_3,350,GP,1,6,16265,16311,46,0.78,,
Apis cerana cerana,Colony_3,350,GP,1,7,16362,16433,71,1.2,,
Apis cerana cerana,Colony_3,350,GP,2,1,1610,1687,77,1.31,46,0.779661015
Apis cerana cerana,Colony_3,350,GP,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,350,GP,2,2,1914,1957,43,0.73,,
Apis cerana cerana,Colony_3,350,GP,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,350,GP,2,3,3199,3217,18,0.31,,
Apis cerana cerana,Colony_3,350,GP,3,1,4538,4632,94,1.59,79.83333333,1.353107341
Apis cerana cerana,Colony_3,350,GP,3,2,4715,4802,87,1.47,,
Apis cerana cerana,Colony_3,350,GP,3,3,4878,4955,77,1.31,,
Apis cerana cerana,Colony_3,350,GP,3,4,5041,5140,99,1.68,,
Apis cerana cerana,Colony_3,350,GP,3,5,5251,5322,71,1.2,,
Apis cerana cerana,Colony_3,350,GP,3,6,5403,5502,99,1.68,,
Apis cerana cerana,Colony_3,350,GP,3,7,5639,5694,55,0.93,,
Apis cerana cerana,Colony_3,350,GP,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,350,GP,3,8,6648,6730,82,1.39,,
Apis cerana cerana,Colony_3,350,GP,3,9,6860,6925,65,1.1,,
Apis cerana cerana,Colony_3,350,GP,3,10,7049,7112,63,1.07,,
Apis cerana cerana,Colony_3,350,GP,3,11,7192,7274,82,1.39,,
Apis cerana cerana,Colony_3,350,GP,3,12,7416,7500,84,1.42,,
Apis cerana cerana,Colony_3,350,GP,4,1,10076,10140,64,1.08,80.16666667,1.358757059
Apis cerana cerana,Colony_3,350,GP,4,2,10215,10299,84,1.42,,
Apis cerana cerana,Colony_3,350,GP,4,3,10406,10484,78,1.32,,
Apis cerana cerana,Colony_3,350,GP,4,4,10605,10704,99,1.68,,
Apis cerana cerana,Colony_3,350,GP,4,5,10807,10889,82,1.39,,
Apis cerana cerana,Colony_3,350,GP,4,6,11003,11077,74,1.25,,
Apis cerana cerana,Colony_3,350,GP,5,1,29342,29421,79,1.34,72.28571429,1.225181595
Apis cerana cerana,Colony_3,350,GP,5,2,29514,29580,66,1.12,,
Apis cerana cerana,Colony_3,350,GP,5,3,29853,29919,66,1.12,,
Apis cerana cerana,Colony_3,350,GP,5,4,30027,30091,64,1.08,,
Apis cerana cerana,Colony_3,350,GP,5,5,30182,30255,73,1.24,,
Apis cerana cerana,Colony_3,350,GP,5,6,30355,30441,86,1.46,,
Apis cerana cerana,Colony_3,350,GP,5,7,30575,30647,72,1.22,,
Apis cerana cerana,Colony_3,350,GP,6,1,18772,18845,73,1.24,86,1.457627115
Apis cerana cerana,Colony_3,350,GP,6,2,18929,19029,100,1.69,,
Apis cerana cerana,Colony_3,350,GP,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,350,GP,6,3,19381,19466,85,1.44,,
Apis cerana cerana,Colony_3,350,GP,7,1,13231,13328,97,1.64,95.33333333,1.615819205
Apis cerana cerana,Colony_3,350,GP,7,2,13477,13568,91,1.54,,
Apis cerana cerana,Colony_3,350,GP,7,3,13697,13795,98,1.66,,
Apis cerana cerana,Colony_3,350,YT,1,1,18187,18246,59,1,56.88888889,0.964218453
Apis cerana cerana,Colony_3,350,YT,1,2,18355,18398,43,0.73,,
Apis cerana cerana,Colony_3,350,YT,1,3,18487,18551,64,1.08,,
Apis cerana cerana,Colony_3,350,YT,1,4,18648,18734,86,1.46,,
Apis cerana cerana,Colony_3,350,YT,1,5,18857,18900,43,0.73,,
Apis cerana cerana,Colony_3,350,YT,1,6,19032,19072,40,0.68,,
Apis cerana cerana,Colony_3,350,YT,1,7,19211,19269,58,0.98,,
Apis cerana cerana,Colony_3,350,YT,1,8,19441,19503,62,1.05,,
Apis cerana cerana,Colony_3,350,YT,1,9,19606,19663,57,0.97,,
Apis cerana cerana,Colony_3,400,GP,1,1,22383,22429,46,0.78,83.36363636,1.412942986
Apis cerana cerana,Colony_3,400,GP,1,2,22523,22662,139,2.36,,
Apis cerana cerana,Colony_3,400,GP,1,3,22737,22806,69,1.17,,
Apis cerana cerana,Colony_3,400,GP,1,4,22899,22963,64,1.08,,
Apis cerana cerana,Colony_3,400,GP,1,5,24103,24189,86,1.46,,
Apis cerana cerana,Colony_3,400,GP,1,6,24303,24377,74,1.25,,
Apis cerana cerana,Colony_3,400,GP,1,7,24489,24557,68,1.15,,
Apis cerana cerana,Colony_3,400,GP,1,8,24634,24723,89,1.51,,
Apis cerana cerana,Colony_3,400,GP,1,9,24830,24920,90,1.53,,
Apis cerana cerana,Colony_3,400,GP,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,400,GP,1,10,25706,25814,108,1.83,,
Apis cerana cerana,Colony_3,400,GP,1,11,25906,25990,84,1.42,,
Apis cerana cerana,Colony_3,400,GP,2,1,11501,11528,27,0.46,77.33333333,1.31073446
Apis cerana cerana,Colony_3,400,GP,2,2,11912,12012,100,1.69,,
Apis cerana cerana,Colony_3,400,GP,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,400,GP,2,3,12365,12470,105,1.78,,
Apis cerana cerana,Colony_3,400,GP,3,1,30828,30968,140,2.37,86.5,1.466101691
Apis cerana cerana,Colony_3,400,GP,3,2,31034,31111,77,1.31,,
Apis cerana cerana,Colony_3,400,GP,3,3,31225,31292,67,1.14,,
Apis cerana cerana,Colony_3,400,GP,3,4,31416,31478,62,1.05,,
Apis cerana cerana,Colony_3,450,BY,1,1,14561,14644,83,1.41,86.125,1.459745759
Apis cerana cerana,Colony_3,450,BY,1,2,14711,14809,98,1.66,,
Apis cerana cerana,Colony_3,450,BY,1,3,14896,14976,80,1.36,,
Apis cerana cerana,Colony_3,450,BY,1,4,15061,15161,100,1.69,,
Apis cerana cerana,Colony_3,450,BY,1,5,15243,15323,80,1.36,,
Apis cerana cerana,Colony_3,450,BY,1,6,15401,15508,107,1.81,,
Apis cerana cerana,Colony_3,450,BY,1,7,15627,15698,71,1.2,,
Apis cerana cerana,Colony_3,450,BY,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,BY,1,8,16116,16186,70,1.19,,
Apis cerana cerana,Colony_3,450,BY,2,1,13412,13501,89,1.51,90,1.525423725
Apis cerana cerana,Colony_3,450,BY,2,2,13581,13665,84,1.42,,
Apis cerana cerana,Colony_3,450,BY,2,3,13860,13957,97,1.64,,
Apis cerana cerana,Colony_3,450,BY,3,1,25949,26034,85,1.44,102.6666667,1.74011299
Apis cerana cerana,Colony_3,450,BY,3,2,26335,26446,111,1.88,,
Apis cerana cerana,Colony_3,450,BY,3,3,26535,26647,112,1.9,,
Apis cerana cerana,Colony_3,450,BY,4,1,882,960,78,1.32,84.94444444,1.439736343
Apis cerana cerana,Colony_3,450,BY,4,2,1042,1131,89,1.51,,
Apis cerana cerana,Colony_3,450,BY,4,3,1226,1338,112,1.9,,
Apis cerana cerana,Colony_3,450,BY,4,4,1435,1514,79,1.34,,
Apis cerana cerana,Colony_3,450,BY,4,5,1602,1699,97,1.64,,
Apis cerana cerana,Colony_3,450,BY,4,6,1824,1890,66,1.12,,
Apis cerana cerana,Colony_3,450,BY,4,7,1974,2080,106,1.8,,
Apis cerana cerana,Colony_3,450,BY,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,BY,4,8,2506,2573,67,1.14,,
Apis cerana cerana,Colony_3,450,BY,4,9,2698,2769,71,1.2,,
Apis cerana cerana,Colony_3,450,BY,4,10,2845,2953,108,1.83,,
Apis cerana cerana,Colony_3,450,BY,4,11,3025,3124,99,1.68,,
Apis cerana cerana,Colony_3,450,BY,4,12,3232,3309,77,1.31,,
Apis cerana cerana,Colony_3,450,BY,4,13,3405,3480,75,1.27,,
Apis cerana cerana,Colony_3,450,BY,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,BY,4,14,3721,3804,83,1.41,,
Apis cerana cerana,Colony_3,450,BY,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,BY,4,15,4488,4577,89,1.51,,
Apis cerana cerana,Colony_3,450,BY,4,16,4663,4747,84,1.42,,
Apis cerana cerana,Colony_3,450,BY,4,17,4895,4972,77,1.31,,
Apis cerana cerana,Colony_3,450,BY,4,18,5053,5125,72,1.22,,
Apis cerana cerana,Colony_3,450,BY,5,1,6479,6538,59,1,83,1.406779658
Apis cerana cerana,Colony_3,450,BY,5,2,6602,6678,76,1.29,,
Apis cerana cerana,Colony_3,450,BY,5,3,6839,6926,87,1.47,,
Apis cerana cerana,Colony_3,450,BY,5,4,6992,7085,93,1.58,,
Apis cerana cerana,Colony_3,450,BY,5,5,7219,7319,100,1.69,,
Apis cerana cerana,Colony_3,450,BY,6,1,23215,23336,121,2.05,85,1.440677963
Apis cerana cerana,Colony_3,450,BY,6,2,23403,23527,124,2.1,,
Apis cerana cerana,Colony_3,450,BY,6,3,23607,23706,99,1.68,,
Apis cerana cerana,Colony_3,450,BY,6,4,23802,23895,93,1.58,,
Apis cerana cerana,Colony_3,450,BY,6,5,23965,24058,93,1.58,,
Apis cerana cerana,Colony_3,450,BY,6,6,24140,24227,87,1.47,,
Apis cerana cerana,Colony_3,450,BY,6,7,24327,24412,85,1.44,,
Apis cerana cerana,Colony_3,450,BY,6,8,24537,24629,92,1.56,,
Apis cerana cerana,Colony_3,450,BY,6,9,24719,24802,83,1.41,,
Apis cerana cerana,Colony_3,450,BY,6,10,24885,24966,81,1.37,,
Apis cerana cerana,Colony_3,450,BY,6,11,25045,25132,87,1.47,,
Apis cerana cerana,Colony_3,450,BY,6,12,25235,25291,56,0.95,,
Apis cerana cerana,Colony_3,450,BY,6,13,25378,25460,82,1.39,,
Apis cerana cerana,Colony_3,450,BY,6,14,25653,25689,36,0.61,,
Apis cerana cerana,Colony_3,450,BY,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,BY,6,15,25988,26069,81,1.37,,
Apis cerana cerana,Colony_3,450,BY,6,16,26128,26210,82,1.39,,
Apis cerana cerana,Colony_3,450,BY,6,17,26284,26357,73,1.24,,
Apis cerana cerana,Colony_3,450,BY,6,18,26433,26525,92,1.56,,
Apis cerana cerana,Colony_3,450,BY,6,19,26597,26681,84,1.42,,
Apis cerana cerana,Colony_3,450,BY,6,20,26797,26874,77,1.31,,
Apis cerana cerana,Colony_3,450,BY,6,21,26950,27039,89,1.51,,
Apis cerana cerana,Colony_3,450,BY,6,22,27131,27207,76,1.29,,
Apis cerana cerana,Colony_3,450,BY,6,23,27313,27395,82,1.39,,
Apis cerana cerana,Colony_3,450,BY,7,1,3938,3984,46,0.78,84.4,1.430508471
Apis cerana cerana,Colony_3,450,BY,7,2,4052,4147,95,1.61,,
Apis cerana cerana,Colony_3,450,BY,7,3,4221,4321,100,1.69,,
Apis cerana cerana,Colony_3,450,BY,7,4,4440,4533,93,1.58,,
Apis cerana cerana,Colony_3,450,BY,7,5,4629,4705,76,1.29,,
Apis cerana cerana,Colony_3,450,BY,7,6,4777,4871,94,1.59,,
Apis cerana cerana,Colony_3,450,BY,7,7,4945,5030,85,1.44,,
Apis cerana cerana,Colony_3,450,BY,7,8,5112,5204,92,1.56,,
Apis cerana cerana,Colony_3,450,BY,7,9,5283,5362,79,1.34,,
Apis cerana cerana,Colony_3,450,BY,7,10,5445,5529,84,1.42,,
Apis cerana cerana,Colony_3,450,BY,8,1,36267,36351,84,1.42,85.58333333,1.450564968
Apis cerana cerana,Colony_3,450,BY,8,2,36437,36515,78,1.32,,
Apis cerana cerana,Colony_3,450,BY,8,3,36597,36682,85,1.44,,
Apis cerana cerana,Colony_3,450,BY,8,4,36775,36855,80,1.36,,
Apis cerana cerana,Colony_3,450,BY,8,5,36941,37044,103,1.75,,
Apis cerana cerana,Colony_3,450,BY,8,6,37130,37221,91,1.54,,
Apis cerana cerana,Colony_3,450,BY,8,7,37308,37422,114,1.93,,
Apis cerana cerana,Colony_3,450,BY,8,8,37516,37605,89,1.51,,
Apis cerana cerana,Colony_3,450,BY,8,9,37688,37775,87,1.47,,
Apis cerana cerana,Colony_3,450,BY,8,10,37854,37937,83,1.41,,
Apis cerana cerana,Colony_3,450,BY,8,11,38033,38100,67,1.14,,
Apis cerana cerana,Colony_3,450,BY,8,12,75,141,66,1.12,,
Apis cerana cerana,Colony_3,450,FgO,1,1,15047,15120,73,1.24,65.35714286,1.107748181
Apis cerana cerana,Colony_3,450,FgO,1,2,15168,15226,58,0.98,,
Apis cerana cerana,Colony_3,450,FgO,1,3,15290,15361,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,1,4,15431,15494,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,1,5,15562,15636,74,1.25,,
Apis cerana cerana,Colony_3,450,FgO,1,6,15706,15779,73,1.24,,
Apis cerana cerana,Colony_3,450,FgO,1,7,15845,15918,73,1.24,,
Apis cerana cerana,Colony_3,450,FgO,1,8,16003,16061,58,0.98,,
Apis cerana cerana,Colony_3,450,FgO,1,9,16204,16240,36,0.61,,
Apis cerana cerana,Colony_3,450,FgO,1,10,16325,16389,64,1.08,,
Apis cerana cerana,Colony_3,450,FgO,1,11,16462,16535,73,1.24,,
Apis cerana cerana,Colony_3,450,FgO,1,12,16605,16662,57,0.97,,
Apis cerana cerana,Colony_3,450,FgO,1,13,16809,16857,48,0.81,,
Apis cerana cerana,Colony_3,450,FgO,1,14,16951,17045,94,1.59,,
Apis cerana cerana,Colony_3,450,FgO,2,1,14289,14338,49,0.83,65,1.101694913
Apis cerana cerana,Colony_3,450,FgO,2,2,14419,14501,82,1.39,,
Apis cerana cerana,Colony_3,450,FgO,2,3,14586,14657,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,2,4,14737,14811,74,1.25,,
Apis cerana cerana,Colony_3,450,FgO,2,5,14893,14969,76,1.29,,
Apis cerana cerana,Colony_3,450,FgO,2,6,15057,15129,72,1.22,,
Apis cerana cerana,Colony_3,450,FgO,2,7,15224,15292,68,1.15,,
Apis cerana cerana,Colony_3,450,FgO,2,8,15374,15444,70,1.19,,
Apis cerana cerana,Colony_3,450,FgO,2,9,15540,15603,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,2,10,15693,15767,74,1.25,,
Apis cerana cerana,Colony_3,450,FgO,2,11,15859,15923,64,1.08,,
Apis cerana cerana,Colony_3,450,FgO,2,12,16005,16078,73,1.24,,
Apis cerana cerana,Colony_3,450,FgO,2,13,16174,16231,57,0.97,,
Apis cerana cerana,Colony_3,450,FgO,2,14,16335,16401,66,1.12,,
Apis cerana cerana,Colony_3,450,FgO,2,15,16507,16578,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,2,16,16685,16759,74,1.25,,
Apis cerana cerana,Colony_3,450,FgO,2,17,16888,16928,40,0.68,,
Apis cerana cerana,Colony_3,450,FgO,2,18,17007,17057,50,0.85,,
Apis cerana cerana,Colony_3,450,FgO,2,19,17137,17196,59,1,,
Apis cerana cerana,Colony_3,450,FgO,2,20,17303,17359,56,0.95,,
Apis cerana cerana,Colony_3,450,FgO,2,21,17445,17507,62,1.05,,
Apis cerana cerana,Colony_3,450,FgO,2,22,17627,17686,59,1,,
Apis cerana cerana,Colony_3,450,FgO,3,1,30117,30170,53,0.9,67.90322581,1.150902129
Apis cerana cerana,Colony_3,450,FgO,3,2,30241,30311,70,1.19,,
Apis cerana cerana,Colony_3,450,FgO,3,3,30381,30457,76,1.29,,
Apis cerana cerana,Colony_3,450,FgO,3,4,30534,30628,94,1.59,,
Apis cerana cerana,Colony_3,450,FgO,3,5,30714,30776,62,1.05,,
Apis cerana cerana,Colony_3,450,FgO,3,6,30869,30961,92,1.56,,
Apis cerana cerana,Colony_3,450,FgO,3,7,31065,31127,62,1.05,,
Apis cerana cerana,Colony_3,450,FgO,3,8,31204,31293,89,1.51,,
Apis cerana cerana,Colony_3,450,FgO,3,9,31377,31443,66,1.12,,
Apis cerana cerana,Colony_3,450,FgO,3,10,31518,31586,68,1.15,,
Apis cerana cerana,Colony_3,450,FgO,3,11,31673,31750,77,1.31,,
Apis cerana cerana,Colony_3,450,FgO,3,12,31821,31909,88,1.49,,
Apis cerana cerana,Colony_3,450,FgO,3,13,32008,32068,60,1.02,,
Apis cerana cerana,Colony_3,450,FgO,3,14,32151,32223,72,1.22,,
Apis cerana cerana,Colony_3,450,FgO,3,15,32309,32373,64,1.08,,
Apis cerana cerana,Colony_3,450,FgO,3,16,32447,32523,76,1.29,,
Apis cerana cerana,Colony_3,450,FgO,3,17,32642,32676,34,0.58,,
Apis cerana cerana,Colony_3,450,FgO,3,18,32770,32827,57,0.97,,
Apis cerana cerana,Colony_3,450,FgO,3,19,32927,32980,53,0.9,,
Apis cerana cerana,Colony_3,450,FgO,3,20,33087,33134,47,0.8,,
Apis cerana cerana,Colony_3,450,FgO,3,21,33215,33286,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,3,22,33371,33428,57,0.97,,
Apis cerana cerana,Colony_3,450,FgO,3,23,33512,33575,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,3,24,33658,33726,68,1.15,,
Apis cerana cerana,Colony_3,450,FgO,3,25,33831,33912,81,1.37,,
Apis cerana cerana,Colony_3,450,FgO,3,26,34006,34062,56,0.95,,
Apis cerana cerana,Colony_3,450,FgO,3,27,34152,34224,72,1.22,,
Apis cerana cerana,Colony_3,450,FgO,3,28,34308,34378,70,1.19,,
Apis cerana cerana,Colony_3,450,FgO,3,29,34467,34539,72,1.22,,
Apis cerana cerana,Colony_3,450,FgO,3,30,34635,34698,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,3,31,34816,34888,72,1.22,,
Apis cerana cerana,Colony_3,450,FgO,4,1,21252,21338,86,1.46,63.81818182,1.081664096
Apis cerana cerana,Colony_3,450,FgO,4,2,21411,21472,61,1.03,,
Apis cerana cerana,Colony_3,450,FgO,4,3,21562,21637,75,1.27,,
Apis cerana cerana,Colony_3,450,FgO,4,4,21725,21806,81,1.37,,
Apis cerana cerana,Colony_3,450,FgO,4,5,21963,22043,80,1.36,,
Apis cerana cerana,Colony_3,450,FgO,4,6,22135,22206,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,4,7,22335,22399,64,1.08,,
Apis cerana cerana,Colony_3,450,FgO,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,FgO,4,8,23067,23118,51,0.86,,
Apis cerana cerana,Colony_3,450,FgO,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,FgO,4,9,24213,24293,80,1.36,,
Apis cerana cerana,Colony_3,450,FgO,4,10,24471,24500,29,0.49,,
Apis cerana cerana,Colony_3,450,FgO,4,11,24605,24678,73,1.24,,
Apis cerana cerana,Colony_3,450,FgO,4,12,24819,24869,50,0.85,,
Apis cerana cerana,Colony_3,450,FgO,4,13,24974,25037,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,4,14,25202,25230,28,0.47,,
Apis cerana cerana,Colony_3,450,FgO,4,15,25373,25431,58,0.98,,
Apis cerana cerana,Colony_3,450,FgO,4,16,25549,25612,63,1.07,,
Apis cerana cerana,Colony_3,450,FgO,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,FgO,4,17,26416,26472,56,0.95,,
Apis cerana cerana,Colony_3,450,FgO,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,FgO,4,18,26763,26819,56,0.95,,
Apis cerana cerana,Colony_3,450,FgO,4,19,26905,26964,59,1,,
Apis cerana cerana,Colony_3,450,FgO,4,20,27062,27140,78,1.32,,
Apis cerana cerana,Colony_3,450,FgO,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_3,450,FgO,4,21,27385,27456,71,1.2,,
Apis cerana cerana,Colony_3,450,FgO,4,22,27568,27639,71,1.2,,
Apis cerana cerana,Colony_3,500,GT_,1,1,5622,5703,81,1.37,81,1.372881353
