Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana kashmirensis,Colony_2,50,BYT,2,5,16396,16421,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,50,BYT,2,6,16482,16506,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,50,BYT,2,7,16572,16600,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,1,9838,9853,15,0.254237288,17.7,0.300015
Apis cerana kashmirensis,Colony_2,50,LGT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,2,10010,10030,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,3,10102,10120,18,0.305084745,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,4,10245,10256,11,0.186440678,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,5,10388,10409,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,6,10530,10556,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,7,10614,10628,14,0.237288135,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,8,10776,10786,10,0.169491525,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,9,10856,10878,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,50,LGT,1,10,10944,10964,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,50,LGT,2,1,17578,17601,23,0.389830508,20,0.339
Apis cerana kashmirensis,Colony_2,50,LGT,2,2,17656,17673,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,50,RWT,1,1,21506,21528,22,0.372881355,14.5,0.245775
Apis cerana kashmirensis,Colony_2,50,RWT,1,2,21606,21615,9,0.152542373,,
Apis cerana kashmirensis,Colony_2,50,RWT,1,3,21710,21720,10,0.169491525,,
Apis cerana kashmirensis,Colony_2,50,RWT,1,4,21892,21909,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,50,WT_,1,1,31626,31642,16,0.27118644,16,0.2712
Apis cerana kashmirensis,Colony_2,100,BT,1,1,13412,13447,35,0.593220338,22,0.3729
Apis cerana kashmirensis,Colony_2,100,BT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT,1,2,13725,13734,9,0.152542373,,
Apis cerana kashmirensis,Colony_2,100,BT,2,1,27638,27662,24,0.40677966,22.75,0.3856125
Apis cerana kashmirensis,Colony_2,100,BT,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT,2,2,27834,27872,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,100,BT,2,3,27946,27957,11,0.186440678,,
Apis cerana kashmirensis,Colony_2,100,BT,2,4,28038,28056,18,0.305084745,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,1,29190,29212,22,0.372881355,20,0.339
Apis cerana kashmirensis,Colony_2,100,BT_,1,2,29304,29321,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,3,29410,29422,12,0.20338983,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,4,29611,29635,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,5,29866,29879,13,0.220338983,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,6,29955,29980,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,7,30060,30068,8,0.13559322,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,8,30146,30172,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,9,30401,30421,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,10,30497,30517,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,11,30658,30685,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,12,30755,30774,19,0.322033898,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,13,30841,30864,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,14,31074,31105,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,15,31199,31216,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,16,31571,31585,14,0.237288135,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,17,31880,31904,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,18,32310,32324,14,0.237288135,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,19,32424,32439,15,0.254237288,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,20,32514,32546,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,1,21,32808,32825,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,1,13128,13156,28,0.47457627,21.09090909,0.357490909
Apis cerana kashmirensis,Colony_2,100,BT_,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,2,13310,13322,12,0.20338983,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,3,13495,13512,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,4,13624,13638,14,0.237288135,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,5,13738,13761,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,6,13870,13886,16,0.27118644,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,7,14008,14046,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,8,14172,14193,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,9,14277,14293,16,0.27118644,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,10,14362,14387,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,100,BT_,2,11,14465,14487,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,100,BYT,1,1,23880,23911,31,0.525423728,31,0.52545
Apis cerana kashmirensis,Colony_2,100,BYT,2,1,29934,29954,20,0.33898305,20,0.339
Apis cerana kashmirensis,Colony_2,100,BYT,3,1,7892,7904,12,0.20338983,26.11111111,0.442583333
Apis cerana kashmirensis,Colony_2,100,BYT,3,2,8020,8042,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,3,8118,8162,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,4,8432,8460,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,5,8544,8564,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,6,8747,8774,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,7,8824,8845,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,8,8918,8954,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,100,BYT,3,9,9062,9087,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,1,31926,31940,14,0.237288135,22.33333333,0.37855
Apis cerana kashmirensis,Colony_2,100,LGT,1,2,32020,32044,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,3,32118,32146,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,4,32504,32519,15,0.254237288,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,5,32701,32718,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,6,32786,32824,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,7,32878,32901,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,8,32978,33004,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,100,LGT,1,9,33067,33083,16,0.27118644,,
Apis cerana kashmirensis,Colony_2,100,RWT,1,1,16742,16772,30,0.508474575,30,0.5085
Apis cerana kashmirensis,Colony_2,100,RWT,2,1,668,698,30,0.508474575,28.25,0.4788375
Apis cerana kashmirensis,Colony_2,100,RWT,2,2,760,802,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,100,RWT,2,3,888,909,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,100,RWT,2,4,986,1006,20,0.33898305,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,1,11028,11052,24,0.40677966,19.7,0.333915
Apis cerana kashmirensis,Colony_2,100,WRT,1,2,11118,11144,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,3,11534,11562,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,4,11624,11650,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,5,11836,11846,10,0.169491525,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,6,11892,11918,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,7,11980,11985,5,0.084745763,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,8,12082,12106,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,9,12198,12219,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,100,WRT,1,10,12315,12322,7,0.118644068,,
Apis cerana kashmirensis,Colony_2,100,WT^,1,1,10050,10077,27,0.457627118,29,0.49155
Apis cerana kashmirensis,Colony_2,100,WT^,1,2,10170,10210,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,100,WT^,1,3,10296,10333,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,100,WT^,1,4,10436,10448,12,0.20338983,,
Apis cerana kashmirensis,Colony_2,100,YT,1,1,27444,27467,23,0.389830508,22.5,0.381375
Apis cerana kashmirensis,Colony_2,100,YT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,100,YT,1,2,27668,27690,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,1,90,118,28,0.47457627,28.41666667,0.4816625
Apis cerana kashmirensis,Colony_2,150,FGI,1,2,201,241,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,3,323,355,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,4,480,512,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,5,617,641,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,6,754,779,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,7,887,915,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,8,1036,1063,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,9,1148,1179,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,10,1275,1296,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,11,1409,1439,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,150,FGI,1,12,1604,1627,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,1,26024,26058,34,0.576271185,31.54545455,0.534695455
Apis cerana kashmirensis,Colony_2,150,FGI,2,2,26194,26227,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,3,26308,26341,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,4,26443,26461,18,0.305084745,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,5,26572,26605,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,6,26714,26748,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,7,26856,26895,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,8,27115,27144,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,9,28038,28082,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,10,28188,28219,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,150,FGI,2,11,28315,28334,19,0.322033898,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,1,12431,12465,34,0.576271185,35.16666667,0.596075
Apis cerana kashmirensis,Colony_2,200,FG-,1,2,12559,12594,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,3,12682,12719,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,4,12814,12848,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,5,12934,12966,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,6,13046,13088,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,7,13164,13204,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,8,13306,13348,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,9,13444,13475,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,10,13711,13754,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,11,13848,13870,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,200,FG-,1,12,13976,14006,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,1,7055,7100,45,0.762711863,32.36363636,0.548563636
Apis cerana kashmirensis,Colony_2,200,FG-,2,2,7185,7207,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,3,7296,7347,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,4,7482,7505,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,5,7689,7729,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,6,7838,7855,17,0.288135593,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,7,7958,7981,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,8,8055,8101,46,0.779661015,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,9,8245,8273,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,10,8370,8406,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,FG-,2,11,8508,8533,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,1,28428,28460,32,0.54237288,36.86666667,0.62489
Apis cerana kashmirensis,Colony_2,200,FG*,1,2,28528,28572,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,3,28650,28687,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,4,28790,28830,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,5,28902,28953,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,6,29057,29088,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,7,29202,29251,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,8,29318,29365,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,9,29477,29504,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,10,29614,29655,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,11,29779,29794,15,0.254237288,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,12,29936,29973,37,0.627118643,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,13,30065,30109,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,14,30242,30271,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,200,FG*,1,15,30359,30388,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,200,FGA,1,1,3487,3544,57,0.966101693,40.66666667,0.6893
Apis cerana kashmirensis,Colony_2,200,FGA,1,2,3643,3681,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,200,FGA,1,3,3794,3829,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,FGA,1,4,3948,3990,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,200,FGA,1,5,4208,4240,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,200,FGA,1,6,4325,4365,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,1,20205,20248,43,0.728813558,33.14285714,0.561771429
Apis cerana kashmirensis,Colony_2,200,FGA,2,2,20372,20403,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,3,20492,20526,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,4,20626,20665,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,5,20767,20798,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,6,20912,20944,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,7,21068,21109,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,8,21198,21241,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,9,21346,21382,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,10,21478,21500,22,0.372881355,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,11,21591,21620,29,0.491525423,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,12,21730,21746,16,0.27118644,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,13,21856,21891,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,FGA,2,14,21992,22024,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,200,OA,1,1,11046,11083,37,0.627118643,36.94444444,0.626208333
Apis cerana kashmirensis,Colony_2,200,OA,1,2,11176,11217,41,0.694915253,,
Apis cerana kashmirensis,Colony_2,200,OA,1,3,11306,11359,53,0.898305083,,
Apis cerana kashmirensis,Colony_2,200,OA,1,4,11451,11483,32,0.54237288,,
Apis cerana kashmirensis,Colony_2,200,OA,1,5,11555,11604,49,0.830508473,,
Apis cerana kashmirensis,Colony_2,200,OA,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,OA,1,6,11774,11812,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,200,OA,1,7,11902,11937,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,OA,1,8,12008,12052,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,200,OA,1,9,12148,12182,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,OA,1,10,12268,12306,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,200,OA,1,11,12394,12433,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,200,OA,1,12,12520,12558,38,0.644067795,,
Apis cerana kashmirensis,Colony_2,200,OA,1,13,12660,12686,26,0.440677965,,
Apis cerana kashmirensis,Colony_2,200,OA,1,14,12767,12798,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,OA,1,15,12885,12912,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,200,OA,1,16,12990,13030,40,0.6779661,,
Apis cerana kashmirensis,Colony_2,200,OA,1,17,13116,13144,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,200,OA,1,18,13242,13277,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,PA,1,1,18383,18437,54,0.915254235,40.76470588,0.690961765
Apis cerana kashmirensis,Colony_2,200,PA,1,2,18516,18555,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,200,PA,1,3,18623,18674,51,0.864406778,,
Apis cerana kashmirensis,Colony_2,200,PA,1,4,18757,18802,45,0.762711863,,
Apis cerana kashmirensis,Colony_2,200,PA,1,5,18889,18935,46,0.779661015,,
Apis cerana kashmirensis,Colony_2,200,PA,1,6,19018,19062,44,0.74576271,,
Apis cerana kashmirensis,Colony_2,200,PA,1,7,19138,19181,43,0.728813558,,
Apis cerana kashmirensis,Colony_2,200,PA,1,8,19268,19303,35,0.593220338,,
Apis cerana kashmirensis,Colony_2,200,PA,1,9,19387,19444,57,0.966101693,,
Apis cerana kashmirensis,Colony_2,200,PA,1,10,19514,19548,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,PA,1,11,19620,19666,46,0.779661015,,
Apis cerana kashmirensis,Colony_2,200,PA,1,12,19742,19794,52,0.88135593,,
Apis cerana kashmirensis,Colony_2,200,PA,1,13,19884,19908,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,200,PA,1,14,20033,20051,18,0.305084745,,
Apis cerana kashmirensis,Colony_2,200,PA,1,15,20126,20149,23,0.389830508,,
Apis cerana kashmirensis,Colony_2,200,PA,1,16,20229,20275,46,0.779661015,,
Apis cerana kashmirensis,Colony_2,200,PA,1,17,20361,20397,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,1,34148,34180,32,0.54237288,26.5,0.449175
Apis cerana kashmirensis,Colony_2,200,WRT,1,2,34272,34299,27,0.457627118,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,3,34690,34718,28,0.47457627,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,4,34816,34824,8,0.13559322,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,5,35076,35107,31,0.525423728,,
Apis cerana kashmirensis,Colony_2,200,WRT,1,6,35222,35255,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,1,33655,33683,28,0.47457627,31.75,0.5381625
Apis cerana kashmirensis,Colony_2,200,WT^,1,2,33880,33927,47,0.796610168,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,3,34026,34051,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,4,34154,34188,34,0.576271185,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,5,34402,34423,21,0.355932203,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,6,34509,34542,33,0.559322033,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,7,34632,34674,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,200,WT^,1,8,34776,34800,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,1,662,680,18,0.305084745,29.9,0.506805
Apis cerana kashmirensis,Colony_2,200,WT^,2,2,776,801,25,0.423728813,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,3,892,916,24,0.40677966,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,4,1012,1054,42,0.711864405,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,5,1138,1168,30,0.508474575,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,6,1264,1300,36,0.61016949,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,NA,NA,NA,NA,NA,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,7,1506,1545,39,0.661016948,,
Apis cerana kashmirensis,Colony_2,200,WT^,2,8,1631,1666,35,0.593220338,,
