Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana cerana,Colony_2,100,BY,1,13,3752,3783,31,0.525423728,,
Apis cerana cerana,Colony_2,100,BY,1,14,3890,3907,17,0.288135593,,
Apis cerana cerana,Colony_2,100,BY,1,15,3982,4015,33,0.559322033,,
Apis cerana cerana,Colony_2,100,BY,1,16,4092,4116,24,0.40677966,,
Apis cerana cerana,Colony_2,100,BY,1,17,4188,4206,18,0.305084745,,
Apis cerana cerana,Colony_2,100,BY,1,18,4298,4321,23,0.389830508,,
Apis cerana cerana,Colony_2,100,BY,1,19,4396,4418,22,0.372881355,,
Apis cerana cerana,Colony_2,100,BY,1,20,4528,4560,32,0.54237288,,
Apis cerana cerana,Colony_2,100,BY,1,21,4632,4665,33,0.559322033,,
Apis cerana cerana,Colony_2,100,BY,1,22,4740,4756,16,0.27118644,,
Apis cerana cerana,Colony_2,100,BY,1,23,4824,4857,33,0.559322033,,
Apis cerana cerana,Colony_2,100,BY,1,24,4962,4980,18,0.305084745,,
Apis cerana cerana,Colony_2,100,BY,2,1,19143,19150,7,0.118644068,11,0.186440678
Apis cerana cerana,Colony_2,100,BY,2,2,19262,19277,15,0.254237288,,
Apis cerana cerana,Colony_2,100,BY,3,1,24380,24430,50,0.847457625,41,0.694915253
Apis cerana cerana,Colony_2,100,BY,3,2,24506,24538,32,0.54237288,,
Apis cerana cerana,Colony_2,100,GR,1,1,30781,30808,27,0.457627118,27,0.457627118
Apis cerana cerana,Colony_2,100,GR,1,2,30916,30939,23,0.389830508,,
Apis cerana cerana,Colony_2,100,GR,1,3,31090,31121,31,0.525423728,,
Apis cerana cerana,Colony_2,150,BA,1,1,970,1014,44,0.74576271,40.5,0.686440676
Apis cerana cerana,Colony_2,150,BA,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BA,1,2,1240,1277,37,0.627118643,,
Apis cerana cerana,Colony_2,150,BT,1,1,22372,22400,28,0.47457627,26.47368421,0.448706511
Apis cerana cerana,Colony_2,150,BT,1,2,22478,22513,35,0.593220338,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,3,22716,22735,19,0.322033898,,
Apis cerana cerana,Colony_2,150,BT,1,4,22828,22854,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,5,23154,23181,27,0.457627118,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,6,23621,23648,27,0.457627118,,
Apis cerana cerana,Colony_2,150,BT,1,7,23748,23760,12,0.20338983,,
Apis cerana cerana,Colony_2,150,BT,1,8,23836,23874,38,0.644067795,,
Apis cerana cerana,Colony_2,150,BT,1,9,23960,23992,32,0.54237288,,
Apis cerana cerana,Colony_2,150,BT,1,10,24062,24097,35,0.593220338,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,11,24311,24337,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,1,12,24398,24426,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,1,13,24490,24524,34,0.576271185,,
Apis cerana cerana,Colony_2,150,BT,1,14,24614,24643,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,1,15,24731,24746,15,0.254237288,,
Apis cerana cerana,Colony_2,150,BT,1,16,24830,24854,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,17,25047,25063,16,0.27118644,,
Apis cerana cerana,Colony_2,150,BT,1,18,25155,25181,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,1,19,25466,25492,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,2,1,28196,28218,22,0.372881355,26.31746032,0.446058648
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,2,28408,28436,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,3,28522,28548,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,2,4,28622,28641,19,0.322033898,,
Apis cerana cerana,Colony_2,150,BT,2,5,28744,28759,15,0.254237288,,
Apis cerana cerana,Colony_2,150,BT,2,6,28838,28869,31,0.525423728,,
Apis cerana cerana,Colony_2,150,BT,2,7,28952,28980,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,8,29054,29094,40,0.6779661,,
Apis cerana cerana,Colony_2,150,BT,2,9,29172,29210,38,0.644067795,,
Apis cerana cerana,Colony_2,150,BT,2,10,29296,29321,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,11,29404,29436,32,0.54237288,,
Apis cerana cerana,Colony_2,150,BT,2,12,29508,29533,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,13,29614,29639,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,14,29740,29754,14,0.237288135,,
Apis cerana cerana,Colony_2,150,BT,2,15,29860,29884,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,2,16,29964,29987,23,0.389830508,,
Apis cerana cerana,Colony_2,150,BT,2,17,30082,30103,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,18,30290,30317,27,0.457627118,,
Apis cerana cerana,Colony_2,150,BT,2,19,30395,30416,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,2,20,30508,30533,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,21,30612,30633,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,2,22,30724,30753,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,2,23,30822,30851,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,2,24,30935,30963,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,25,31060,31073,13,0.220338983,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,26,31282,31307,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,27,31412,31447,35,0.593220338,,
Apis cerana cerana,Colony_2,150,BT,2,28,31524,31560,36,0.61016949,,
Apis cerana cerana,Colony_2,150,BT,2,29,31639,31664,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,30,31869,31891,22,0.372881355,,
Apis cerana cerana,Colony_2,150,BT,2,31,31980,32006,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,2,32,32084,32114,30,0.508474575,,
Apis cerana cerana,Colony_2,150,BT,2,33,32198,32217,19,0.322033898,,
Apis cerana cerana,Colony_2,150,BT,2,34,32316,32345,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,35,32658,32682,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,2,36,32760,32793,33,0.559322033,,
Apis cerana cerana,Colony_2,150,BT,2,37,32880,32890,10,0.169491525,,
Apis cerana cerana,Colony_2,150,BT,2,38,32961,32992,31,0.525423728,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,39,33186,33204,18,0.305084745,,
Apis cerana cerana,Colony_2,150,BT,2,40,33299,33324,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,41,33400,33429,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,2,42,33600,33631,31,0.525423728,,
Apis cerana cerana,Colony_2,150,BT,2,43,33719,33735,16,0.27118644,,
Apis cerana cerana,Colony_2,150,BT,2,44,33823,33856,33,0.559322033,,
Apis cerana cerana,Colony_2,150,BT,2,45,33967,33992,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,46,34076,34097,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,2,47,34184,34209,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,48,34306,34329,23,0.389830508,,
Apis cerana cerana,Colony_2,150,BT,2,49,34424,34452,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,50,34544,34573,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,2,51,34658,34686,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,52,34769,34799,30,0.508474575,,
Apis cerana cerana,Colony_2,150,BT,2,53,34896,34929,33,0.559322033,,
Apis cerana cerana,Colony_2,150,BT,2,54,35012,35039,27,0.457627118,,
Apis cerana cerana,Colony_2,150,BT,2,55,35134,35160,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,2,56,35250,35288,38,0.644067795,,
Apis cerana cerana,Colony_2,150,BT,2,57,35376,35406,30,0.508474575,,
Apis cerana cerana,Colony_2,150,BT,2,58,35497,35522,25,0.423728813,,
Apis cerana cerana,Colony_2,150,BT,2,59,35593,35625,32,0.54237288,,
Apis cerana cerana,Colony_2,150,BT,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,2,60,35828,35858,30,0.508474575,,
Apis cerana cerana,Colony_2,150,BT,2,61,35942,35970,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,62,36044,36072,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,2,63,36144,36170,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,3,1,11012,11035,23,0.389830508,26.20930233,0.444225462
Apis cerana cerana,Colony_2,150,BT,3,2,11129,11166,37,0.627118643,,
Apis cerana cerana,Colony_2,150,BT,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,3,3,11330,11354,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,3,4,11552,11572,20,0.33898305,,
Apis cerana cerana,Colony_2,150,BT,3,5,11666,11675,9,0.152542373,,
Apis cerana cerana,Colony_2,150,BT,3,6,11774,11809,35,0.593220338,,
Apis cerana cerana,Colony_2,150,BT,3,7,11988,12008,20,0.33898305,,
Apis cerana cerana,Colony_2,150,BT,3,8,12109,12139,30,0.508474575,,
Apis cerana cerana,Colony_2,150,BT,3,9,12226,12242,16,0.27118644,,
Apis cerana cerana,Colony_2,150,BT,3,10,12330,12358,28,0.47457627,,
Apis cerana cerana,Colony_2,150,BT,3,11,12432,12458,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,3,12,12596,12609,13,0.220338983,,
Apis cerana cerana,Colony_2,150,BT,3,13,12680,12726,46,0.779661015,,
Apis cerana cerana,Colony_2,150,BT,3,14,12798,12820,22,0.372881355,,
Apis cerana cerana,Colony_2,150,BT,3,15,12914,12931,17,0.288135593,,
Apis cerana cerana,Colony_2,150,BT,3,16,13012,13050,38,0.644067795,,
Apis cerana cerana,Colony_2,150,BT,3,17,13138,13153,15,0.254237288,,
Apis cerana cerana,Colony_2,150,BT,3,18,13224,13251,27,0.457627118,,
Apis cerana cerana,Colony_2,150,BT,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,3,19,13474,13514,40,0.6779661,,
Apis cerana cerana,Colony_2,150,BT,3,20,13600,13632,32,0.54237288,,
Apis cerana cerana,Colony_2,150,BT,3,21,13728,13748,20,0.33898305,,
Apis cerana cerana,Colony_2,150,BT,3,22,13840,13874,34,0.576271185,,
Apis cerana cerana,Colony_2,150,BT,3,23,13957,13991,34,0.576271185,,
Apis cerana cerana,Colony_2,150,BT,3,24,14073,14095,22,0.372881355,,
Apis cerana cerana,Colony_2,150,BT,3,25,14178,14196,18,0.305084745,,
Apis cerana cerana,Colony_2,150,BT,3,26,14294,14318,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,3,27,14406,14445,39,0.661016948,,
Apis cerana cerana,Colony_2,150,BT,3,28,14542,14563,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,3,29,14637,14670,33,0.559322033,,
Apis cerana cerana,Colony_2,150,BT,3,30,14743,14769,26,0.440677965,,
Apis cerana cerana,Colony_2,150,BT,3,31,14862,14883,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,3,32,14968,14997,29,0.491525423,,
Apis cerana cerana,Colony_2,150,BT,3,33,15090,15111,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,3,34,15182,15213,31,0.525423728,,
Apis cerana cerana,Colony_2,150,BT,3,35,15294,15309,15,0.254237288,,
Apis cerana cerana,Colony_2,150,BT,3,36,15389,15407,18,0.305084745,,
Apis cerana cerana,Colony_2,150,BT,3,37,15510,15534,24,0.40677966,,
Apis cerana cerana,Colony_2,150,BT,3,38,15619,15633,14,0.237288135,,
Apis cerana cerana,Colony_2,150,BT,3,39,15724,15759,35,0.593220338,,
Apis cerana cerana,Colony_2,150,BT,3,40,15828,15849,21,0.355932203,,
Apis cerana cerana,Colony_2,150,BT,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,3,41,16048,16085,37,0.627118643,,
Apis cerana cerana,Colony_2,150,BT,3,42,16163,16207,44,0.74576271,,
Apis cerana cerana,Colony_2,150,BT,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,BT,3,43,16379,16407,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GA,1,1,21422,21444,22,0.372881355,26.25,0.444915253
Apis cerana cerana,Colony_2,150,GA,1,2,21528,21556,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GA,1,3,21639,21669,30,0.508474575,,
Apis cerana cerana,Colony_2,150,GA,1,4,21738,21769,31,0.525423728,,
Apis cerana cerana,Colony_2,150,GA,1,5,21860,21892,32,0.54237288,,
Apis cerana cerana,Colony_2,150,GA,1,6,21968,21991,23,0.389830508,,
Apis cerana cerana,Colony_2,150,GA,1,7,22074,22093,19,0.322033898,,
Apis cerana cerana,Colony_2,150,GA,1,8,22162,22187,25,0.423728813,,
Apis cerana cerana,Colony_2,150,GA,2,1,22788,22842,54,0.915254235,39.88888889,0.676082861
Apis cerana cerana,Colony_2,150,GA,2,2,22978,23018,40,0.6779661,,
Apis cerana cerana,Colony_2,150,GA,2,3,23112,23158,46,0.779661015,,
Apis cerana cerana,Colony_2,150,GA,2,4,23242,23270,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GA,2,5,23362,23407,45,0.762711863,,
Apis cerana cerana,Colony_2,150,GA,2,6,23494,23526,32,0.54237288,,
Apis cerana cerana,Colony_2,150,GA,2,7,23728,23774,46,0.779661015,,
Apis cerana cerana,Colony_2,150,GA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,GA,2,8,24164,24196,32,0.54237288,,
Apis cerana cerana,Colony_2,150,GA,2,9,24306,24342,36,0.61016949,,
Apis cerana cerana,Colony_2,150,GA,3,1,28396,28441,45,0.762711863,32.58333333,0.552259886
Apis cerana cerana,Colony_2,150,GA,3,2,28504,28549,45,0.762711863,,
Apis cerana cerana,Colony_2,150,GA,3,3,28622,28667,45,0.762711863,,
Apis cerana cerana,Colony_2,150,GA,3,4,28756,28784,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GA,3,5,28882,28906,24,0.40677966,,
Apis cerana cerana,Colony_2,150,GA,3,6,28988,29027,39,0.661016948,,
Apis cerana cerana,Colony_2,150,GA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,GA,3,7,29220,29243,23,0.389830508,,
Apis cerana cerana,Colony_2,150,GA,3,8,29304,29327,23,0.389830508,,
Apis cerana cerana,Colony_2,150,GA,3,9,29429,29466,37,0.627118643,,
Apis cerana cerana,Colony_2,150,GA,3,10,29543,29585,42,0.711864405,,
Apis cerana cerana,Colony_2,150,GA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,GA,3,11,29740,29759,19,0.322033898,,
Apis cerana cerana,Colony_2,150,GA,3,12,29840,29861,21,0.355932203,,
Apis cerana cerana,Colony_2,150,GA,4,1,378,395,17,0.288135593,23,0.389830508
Apis cerana cerana,Colony_2,150,GA,4,2,476,505,29,0.491525423,,
Apis cerana cerana,Colony_2,150,GA,5,1,13178,13208,30,0.508474575,34,0.576271185
Apis cerana cerana,Colony_2,150,GA,5,2,13286,13320,34,0.576271185,,
Apis cerana cerana,Colony_2,150,GA,5,3,13384,13421,37,0.627118643,,
Apis cerana cerana,Colony_2,150,GA,5,4,13481,13516,35,0.593220338,,
Apis cerana cerana,Colony_2,150,GA,6,1,21145,21163,18,0.305084745,22.75,0.385593219
Apis cerana cerana,Colony_2,150,GA,6,2,21238,21264,26,0.440677965,,
Apis cerana cerana,Colony_2,150,GA,6,3,21338,21364,26,0.440677965,,
Apis cerana cerana,Colony_2,150,GA,6,4,21432,21453,21,0.355932203,,
Apis cerana cerana,Colony_2,150,GA,7,1,11152,11188,36,0.61016949,31,0.525423728
Apis cerana cerana,Colony_2,150,GA,7,2,11270,11298,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GA,7,3,11358,11393,35,0.593220338,,
Apis cerana cerana,Colony_2,150,GA,7,4,11456,11488,32,0.54237288,,
Apis cerana cerana,Colony_2,150,GA,7,5,11616,11629,13,0.220338983,,
Apis cerana cerana,Colony_2,150,GA,7,6,11794,11828,34,0.576271185,,
Apis cerana cerana,Colony_2,150,GA,7,7,11898,11941,43,0.728813558,,
Apis cerana cerana,Colony_2,150,GA,7,8,12012,12039,27,0.457627118,,
Apis cerana cerana,Colony_2,150,GR,1,1,8152,8209,57,0.966101693,33.33333333,0.56497175
Apis cerana cerana,Colony_2,150,GR,1,2,8330,8362,32,0.54237288,,
Apis cerana cerana,Colony_2,150,GR,1,3,8442,8470,28,0.47457627,,
Apis cerana cerana,Colony_2,150,GR,1,4,8564,8589,25,0.423728813,,
Apis cerana cerana,Colony_2,150,GR,1,5,8680,8707,27,0.457627118,,
Apis cerana cerana,Colony_2,150,GR,1,6,8778,8819,41,0.694915253,,
Apis cerana cerana,Colony_2,150,GR,1,7,8894,8918,24,0.40677966,,
Apis cerana cerana,Colony_2,150,GR,1,8,8998,9040,42,0.711864405,,
Apis cerana cerana,Colony_2,150,GR,1,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,GR,1,9,9276,9300,24,0.40677966,,
Apis cerana cerana,Colony_2,150,RA,1,1,17856,17884,28,0.47457627,23,0.389830508
Apis cerana cerana,Colony_2,150,RA,1,2,17974,17992,18,0.305084745,,
Apis cerana cerana,Colony_2,150,RA,2,1,1624,1658,34,0.576271185,33.44444444,0.566854989
Apis cerana cerana,Colony_2,150,RA,2,2,1744,1790,46,0.779661015,,
Apis cerana cerana,Colony_2,150,RA,2,3,1886,1921,35,0.593220338,,
Apis cerana cerana,Colony_2,150,RA,2,4,1994,2024,30,0.508474575,,
Apis cerana cerana,Colony_2,150,RA,2,5,2094,2131,37,0.627118643,,
Apis cerana cerana,Colony_2,150,RA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,2,6,2318,2348,30,0.508474575,,
Apis cerana cerana,Colony_2,150,RA,2,7,2427,2456,29,0.491525423,,
Apis cerana cerana,Colony_2,150,RA,2,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,2,8,2634,2665,31,0.525423728,,
Apis cerana cerana,Colony_2,150,RA,2,9,2764,2793,29,0.491525423,,
Apis cerana cerana,Colony_2,150,RA,3,1,13956,13990,34,0.576271185,25.6,0.433898304
Apis cerana cerana,Colony_2,150,RA,3,2,14076,14098,22,0.372881355,,
Apis cerana cerana,Colony_2,150,RA,3,3,14172,14206,34,0.576271185,,
Apis cerana cerana,Colony_2,150,RA,3,4,14286,14313,27,0.457627118,,
Apis cerana cerana,Colony_2,150,RA,3,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,3,5,15006,15017,11,0.186440678,,
Apis cerana cerana,Colony_2,150,RA,4,1,34498,34513,15,0.254237288,34.86666667,0.590960451
Apis cerana cerana,Colony_2,150,RA,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,4,2,34698,34739,41,0.694915253,,
Apis cerana cerana,Colony_2,150,RA,4,3,34810,34835,25,0.423728813,,
Apis cerana cerana,Colony_2,150,RA,4,4,34910,34944,34,0.576271185,,
Apis cerana cerana,Colony_2,150,RA,4,5,35012,35040,28,0.47457627,,
Apis cerana cerana,Colony_2,150,RA,4,6,35108,35146,38,0.644067795,,
Apis cerana cerana,Colony_2,150,RA,4,7,35234,35270,36,0.61016949,,
Apis cerana cerana,Colony_2,150,RA,4,8,35350,35381,31,0.525423728,,
Apis cerana cerana,Colony_2,150,RA,4,9,35460,35485,25,0.423728813,,
Apis cerana cerana,Colony_2,150,RA,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,4,10,35762,35793,31,0.525423728,,
Apis cerana cerana,Colony_2,150,RA,4,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,4,11,36148,36183,35,0.593220338,,
Apis cerana cerana,Colony_2,150,RA,4,12,36230,36301,71,1.203389828,,
Apis cerana cerana,Colony_2,150,RA,4,13,36400,36431,31,0.525423728,,
Apis cerana cerana,Colony_2,150,RA,4,14,36538,36578,40,0.6779661,,
Apis cerana cerana,Colony_2,150,RA,4,15,36676,36718,42,0.711864405,,
Apis cerana cerana,Colony_2,150,RA,5,1,9240,9282,42,0.711864405,32.53846154,0.551499347
Apis cerana cerana,Colony_2,150,RA,5,2,9368,9409,41,0.694915253,,
Apis cerana cerana,Colony_2,150,RA,5,3,9502,9526,24,0.40677966,,
Apis cerana cerana,Colony_2,150,RA,5,4,9595,9628,33,0.559322033,,
Apis cerana cerana,Colony_2,150,RA,5,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,5,5,9800,9831,31,0.525423728,,
Apis cerana cerana,Colony_2,150,RA,5,6,9913,9948,35,0.593220338,,
Apis cerana cerana,Colony_2,150,RA,5,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,5,7,10289,10323,34,0.576271185,,
Apis cerana cerana,Colony_2,150,RA,5,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,5,8,10499,10535,36,0.61016949,,
Apis cerana cerana,Colony_2,150,RA,5,9,10617,10645,28,0.47457627,,
Apis cerana cerana,Colony_2,150,RA,5,10,10718,10745,27,0.457627118,,
Apis cerana cerana,Colony_2,150,RA,5,11,10822,10862,40,0.6779661,,
Apis cerana cerana,Colony_2,150,RA,5,12,10938,10958,20,0.33898305,,
Apis cerana cerana,Colony_2,150,RA,5,13,11036,11068,32,0.54237288,,
Apis cerana cerana,Colony_2,150,RA,6,1,1994,2017,23,0.389830508,25.8,0.437288135
Apis cerana cerana,Colony_2,150,RA,6,NA,NA,NA,NA,NA,,
Apis cerana cerana,Colony_2,150,RA,6,2,2166,2202,36,0.61016949,,
Apis cerana cerana,Colony_2,150,RA,6,3,2274,2300,26,0.440677965,,
