Population,Colony_ID,Distance(m),Bee_Id,Dance_No .,Waggle_run_No.,Start_frame,End_frame,Frame_difference,Waggle_run_duration(s),Mean_frame_difference,Mean_waggle_run_duration(s)
Apis cerana indica,Colony_1,100,G_,2,13,37174,37222,48,0.81355932,,
Apis cerana indica,Colony_1,100,G_,2,14,37328,37369,41,0.694915253,,
Apis cerana indica,Colony_1,100,G_,2,15,37480,37544,64,1.08474576,,
Apis cerana indica,Colony_1,100,G_,2,16,37654,37705,51,0.864406778,,
Apis cerana indica,Colony_1,100,GT,1,1,19489,19540,51,0.864406778,38.5,0.652542371
Apis cerana indica,Colony_1,100,GT,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,GT,1,2,19923,19949,26,0.440677965,,
Apis cerana indica,Colony_1,100,RB,1,1,19467,19526,59,0.999999998,37.91304348,0.642593956
Apis cerana indica,Colony_1,100,RB,1,2,19640,19672,32,0.54237288,,
Apis cerana indica,Colony_1,100,RB,1,3,19799,19843,44,0.74576271,,
Apis cerana indica,Colony_1,100,RB,1,4,19934,19977,43,0.728813558,,
Apis cerana indica,Colony_1,100,RB,1,5,20041,20090,49,0.830508473,,
Apis cerana indica,Colony_1,100,RB,1,6,20198,20234,36,0.61016949,,
Apis cerana indica,Colony_1,100,RB,1,7,20301,20336,35,0.593220338,,
Apis cerana indica,Colony_1,100,RB,1,8,20468,20509,41,0.694915253,,
Apis cerana indica,Colony_1,100,RB,1,9,20579,20611,32,0.54237288,,
Apis cerana indica,Colony_1,100,RB,1,10,20686,20729,43,0.728813558,,
Apis cerana indica,Colony_1,100,RB,1,11,20810,20842,32,0.54237288,,
Apis cerana indica,Colony_1,100,RB,1,12,20940,20978,38,0.644067795,,
Apis cerana indica,Colony_1,100,RB,1,13,21054,21088,34,0.576271185,,
Apis cerana indica,Colony_1,100,RB,1,14,21165,21197,32,0.54237288,,
Apis cerana indica,Colony_1,100,RB,1,15,21259,21298,39,0.661016948,,
Apis cerana indica,Colony_1,100,RB,1,16,21376,21418,42,0.711864405,,
Apis cerana indica,Colony_1,100,RB,1,17,21495,21524,29,0.491525423,,
Apis cerana indica,Colony_1,100,RB,1,18,21608,21642,34,0.576271185,,
Apis cerana indica,Colony_1,100,RB,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RB,1,19,21879,21916,37,0.627118643,,
Apis cerana indica,Colony_1,100,RB,1,20,22026,22058,32,0.54237288,,
Apis cerana indica,Colony_1,100,RB,1,21,22176,22214,38,0.644067795,,
Apis cerana indica,Colony_1,100,RB,1,22,22310,22348,38,0.644067795,,
Apis cerana indica,Colony_1,100,RB,1,23,22417,22450,33,0.559322033,,
Apis cerana indica,Colony_1,100,RT,1,1,7251,7297,46,0.779661015,46,0.779661015
Apis cerana indica,Colony_1,100,RT,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RT,1,2,7533,7582,49,0.830508473,,
Apis cerana indica,Colony_1,100,RT,1,3,7674,7717,43,0.728813558,,
Apis cerana indica,Colony_1,100,RT,2,1,24694,24726,32,0.54237288,30.8,0.522033897
Apis cerana indica,Colony_1,100,RT,2,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RT,2,2,25084,25121,37,0.627118643,,
Apis cerana indica,Colony_1,100,RT,3,1,332,365,33,0.559322033,28.33333333,0.480225988
Apis cerana indica,Colony_1,100,RT,3,2,447,482,35,0.593220338,,
Apis cerana indica,Colony_1,100,RT,3,5,598,615,17,0.288135593,,
Apis cerana indica,Colony_1,100,RT,4,1,21494,21524,30,0.508474575,31.66666667,0.536723163
Apis cerana indica,Colony_1,100,RT,4,2,21618,21657,39,0.661016948,,
Apis cerana indica,Colony_1,100,RT,4,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RT,4,3,21892,21918,26,0.440677965,,
Apis cerana indica,Colony_1,100,RY,1,1,4322,4372,50,0.847457625,53.5,0.906779659
Apis cerana indica,Colony_1,100,RY,1,2,4496,4552,56,0.94915254,,
Apis cerana indica,Colony_1,100,RY,1,3,4668,4717,49,0.830508473,,
Apis cerana indica,Colony_1,100,RY,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RY,1,4,5456,5515,59,0.999999998,,
Apis cerana indica,Colony_1,100,RY,2,1,10375,10422,47,0.796610168,50.55555556,0.856873821
Apis cerana indica,Colony_1,100,RY,2,2,10608,10664,56,0.94915254,,
Apis cerana indica,Colony_1,100,RY,2,3,10760,10822,62,1.050847455,,
Apis cerana indica,Colony_1,100,RY,2,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RY,2,4,11100,11135,35,0.593220338,,
Apis cerana indica,Colony_1,100,RY,2,5,11240,11299,59,0.999999998,,
Apis cerana indica,Colony_1,100,RY,2,6,11392,11443,51,0.864406778,,
Apis cerana indica,Colony_1,100,RY,2,7,11568,11650,82,1.389830505,,
Apis cerana indica,Colony_1,100,RY,2,8,11758,11785,27,0.457627118,,
Apis cerana indica,Colony_1,100,RY,2,9,11898,11934,36,0.61016949,,
Apis cerana indica,Colony_1,100,RY,3,1,36330,36368,38,0.644067795,53.125,0.900423727
Apis cerana indica,Colony_1,100,RY,3,2,36458,36517,59,0.999999998,,
Apis cerana indica,Colony_1,100,RY,3,3,36649,36695,46,0.779661015,,
Apis cerana indica,Colony_1,100,RY,3,4,36797,36858,61,1.033898303,,
Apis cerana indica,Colony_1,100,RY,3,5,36992,37055,63,1.067796608,,
Apis cerana indica,Colony_1,100,RY,3,6,37148,37209,61,1.033898303,,
Apis cerana indica,Colony_1,100,RY,3,7,37288,37340,52,0.88135593,,
Apis cerana indica,Colony_1,100,RY,3,8,37441,37486,45,0.762711863,,
Apis cerana indica,Colony_1,100,RY,4,1,8627,8683,56,0.94915254,50.33333333,0.853107343
Apis cerana indica,Colony_1,100,RY,4,2,8786,8826,40,0.6779661,,
Apis cerana indica,Colony_1,100,RY,4,3,8914,8967,53,0.898305083,,
Apis cerana indica,Colony_1,100,RY,4,4,9082,9120,38,0.644067795,,
Apis cerana indica,Colony_1,100,RY,4,5,9229,9267,38,0.644067795,,
Apis cerana indica,Colony_1,100,RY,4,6,9372,9449,77,1.305084743,,
Apis cerana indica,Colony_1,100,RY,5,1,21877,21916,39,0.661016948,46.5,0.788135591
Apis cerana indica,Colony_1,100,RY,5,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,RY,5,2,22120,22174,54,0.915254235,,
Apis cerana indica,Colony_1,100,WG,1,1,12778,12810,32,0.54237288,34.47058824,0.584247257
Apis cerana indica,Colony_1,100,WG,1,2,12932,12965,33,0.559322033,,
Apis cerana indica,Colony_1,100,WG,1,6,13060,13090,30,0.508474575,,
Apis cerana indica,Colony_1,100,WG,1,7,13182,13216,34,0.576271185,,
Apis cerana indica,Colony_1,100,WG,1,8,13298,13318,20,0.33898305,,
Apis cerana indica,Colony_1,100,WG,1,9,13416,13454,38,0.644067795,,
Apis cerana indica,Colony_1,100,WG,1,10,13554,13581,27,0.457627118,,
Apis cerana indica,Colony_1,100,WG,1,11,13696,13749,53,0.898305083,,
Apis cerana indica,Colony_1,100,WG,1,12,13816,13874,58,0.983050845,,
Apis cerana indica,Colony_1,100,WG,1,13,13970,14006,36,0.61016949,,
Apis cerana indica,Colony_1,100,WG,1,14,14092,14120,28,0.47457627,,
Apis cerana indica,Colony_1,100,WG,1,15,14212,14258,46,0.779661015,,
Apis cerana indica,Colony_1,100,WG,1,16,14334,14381,47,0.796610168,,
Apis cerana indica,Colony_1,100,WG,1,17,14488,14510,22,0.372881355,,
Apis cerana indica,Colony_1,100,WG,1,18,14594,14624,30,0.508474575,,
Apis cerana indica,Colony_1,100,WG,1,19,14726,14752,26,0.440677965,,
Apis cerana indica,Colony_1,100,WG,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WG,1,20,15200,15226,26,0.440677965,,
Apis cerana indica,Colony_1,100,WR,1,1,13998,14042,44,0.74576271,38.66666667,0.65536723
Apis cerana indica,Colony_1,100,WR,1,2,14124,14154,30,0.508474575,,
Apis cerana indica,Colony_1,100,WR,1,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,1,3,14412,14448,36,0.61016949,,
Apis cerana indica,Colony_1,100,WR,1,4,14563,14586,23,0.389830508,,
Apis cerana indica,Colony_1,100,WR,1,5,14712,14738,26,0.440677965,,
Apis cerana indica,Colony_1,100,WR,1,6,14848,14921,73,1.237288133,,
Apis cerana indica,Colony_1,100,WR,2,1,1397,1426,29,0.491525423,37.11111111,0.629001882
Apis cerana indica,Colony_1,100,WR,2,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,2,2,1942,1990,48,0.81355932,,
Apis cerana indica,Colony_1,100,WR,2,3,2076,2110,34,0.576271185,,
Apis cerana indica,Colony_1,100,WR,2,4,2198,2238,40,0.6779661,,
Apis cerana indica,Colony_1,100,WR,2,5,2338,2371,33,0.559322033,,
Apis cerana indica,Colony_1,100,WR,2,6,2462,2503,41,0.694915253,,
Apis cerana indica,Colony_1,100,WR,2,7,2558,2599,41,0.694915253,,
Apis cerana indica,Colony_1,100,WR,2,8,2678,2714,36,0.61016949,,
Apis cerana indica,Colony_1,100,WR,2,9,2842,2874,32,0.54237288,,
Apis cerana indica,Colony_1,100,WR,3,1,22576,22597,21,0.355932203,33.75,0.572033897
Apis cerana indica,Colony_1,100,WR,3,2,22706,22735,29,0.491525423,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,3,22934,22966,32,0.54237288,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,4,23624,23656,32,0.54237288,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,5,24200,24220,20,0.33898305,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,6,27014,27043,29,0.491525423,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,7,27256,27315,59,0.999999998,,
Apis cerana indica,Colony_1,100,WR,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,WR,3,8,27694,27742,48,0.81355932,,
Apis cerana indica,Colony_1,100,YA,1,1,13584,13636,52,0.88135593,54,0.915254235
Apis cerana indica,Colony_1,100,YA,1,2,13764,13802,38,0.644067795,,
Apis cerana indica,Colony_1,100,YA,1,3,13915,13969,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,1,4,14072,14130,58,0.983050845,,
Apis cerana indica,Colony_1,100,YA,1,5,14244,14305,61,1.033898303,,
Apis cerana indica,Colony_1,100,YA,1,6,14398,14456,58,0.983050845,,
Apis cerana indica,Colony_1,100,YA,1,7,14602,14640,38,0.644067795,,
Apis cerana indica,Colony_1,100,YA,1,8,14729,14783,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,1,9,14870,14910,40,0.6779661,,
Apis cerana indica,Colony_1,100,YA,1,10,15088,15143,55,0.932203388,,
Apis cerana indica,Colony_1,100,YA,1,11,15262,15322,60,1.01694915,,
Apis cerana indica,Colony_1,100,YA,1,12,15380,15436,56,0.94915254,,
Apis cerana indica,Colony_1,100,YA,1,13,15560,15638,78,1.322033895,,
Apis cerana indica,Colony_1,100,YA,2,1,15511,15562,51,0.864406778,47,0.796610168
Apis cerana indica,Colony_1,100,YA,2,2,15738,15788,50,0.847457625,,
Apis cerana indica,Colony_1,100,YA,2,3,15900,15943,43,0.728813558,,
Apis cerana indica,Colony_1,100,YA,2,4,16076,16120,44,0.74576271,,
Apis cerana indica,Colony_1,100,YA,3,1,21768,21836,68,1.15254237,54.6875,0.926906777
Apis cerana indica,Colony_1,100,YA,3,2,21962,22004,42,0.711864405,,
Apis cerana indica,Colony_1,100,YA,3,3,22093,22168,75,1.271186438,,
Apis cerana indica,Colony_1,100,YA,3,4,22276,22307,31,0.525423728,,
Apis cerana indica,Colony_1,100,YA,3,5,22404,22471,67,1.135593218,,
Apis cerana indica,Colony_1,100,YA,3,6,22586,22632,46,0.779661015,,
Apis cerana indica,Colony_1,100,YA,3,7,22715,22771,56,0.94915254,,
Apis cerana indica,Colony_1,100,YA,3,8,22868,22927,59,0.999999998,,
Apis cerana indica,Colony_1,100,YA,3,9,23022,23089,67,1.135593218,,
Apis cerana indica,Colony_1,100,YA,3,10,23184,23233,49,0.830508473,,
Apis cerana indica,Colony_1,100,YA,3,11,23312,23375,63,1.067796608,,
Apis cerana indica,Colony_1,100,YA,3,12,23479,23514,35,0.593220338,,
Apis cerana indica,Colony_1,100,YA,3,13,23624,23681,57,0.966101693,,
Apis cerana indica,Colony_1,100,YA,3,14,23756,23820,64,1.08474576,,
Apis cerana indica,Colony_1,100,YA,3,15,23900,23949,49,0.830508473,,
Apis cerana indica,Colony_1,100,YA,3,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,YA,3,16,24232,24279,47,0.796610168,,
Apis cerana indica,Colony_1,100,YA,4,1,22410,22461,51,0.864406778,45.14285714,0.76513317
Apis cerana indica,Colony_1,100,YA,4,2,22548,22600,52,0.88135593,,
Apis cerana indica,Colony_1,100,YA,4,3,22706,22748,42,0.711864405,,
Apis cerana indica,Colony_1,100,YA,4,4,22964,23019,55,0.932203388,,
Apis cerana indica,Colony_1,100,YA,4,5,23154,23189,35,0.593220338,,
Apis cerana indica,Colony_1,100,YA,4,6,23304,23340,36,0.61016949,,
Apis cerana indica,Colony_1,100,YA,4,7,23546,23591,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,5,1,3094,3128,34,0.576271185,34.33333333,0.581920903
Apis cerana indica,Colony_1,100,YA,5,2,3254,3284,30,0.508474575,,
Apis cerana indica,Colony_1,100,YA,5,3,3412,3451,39,0.661016948,,
Apis cerana indica,Colony_1,100,YA,6,1,18492,18543,51,0.864406778,51.8,0.8779661
Apis cerana indica,Colony_1,100,YA,6,2,18626,18695,69,1.169491523,,
Apis cerana indica,Colony_1,100,YA,6,3,18774,18819,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,6,4,18940,18996,56,0.94915254,,
Apis cerana indica,Colony_1,100,YA,6,5,19094,19150,56,0.94915254,,
Apis cerana indica,Colony_1,100,YA,6,6,19254,19287,33,0.559322033,,
Apis cerana indica,Colony_1,100,YA,6,7,19368,19416,48,0.81355932,,
Apis cerana indica,Colony_1,100,YA,6,8,19510,19568,58,0.983050845,,
Apis cerana indica,Colony_1,100,YA,6,9,19652,19697,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,6,10,19800,19857,57,0.966101693,,
Apis cerana indica,Colony_1,100,YA,7,1,35058,35088,30,0.508474575,48.94736842,0.829616412
Apis cerana indica,Colony_1,100,YA,7,2,35179,35210,31,0.525423728,,
Apis cerana indica,Colony_1,100,YA,7,3,35324,35383,59,0.999999998,,
Apis cerana indica,Colony_1,100,YA,7,4,35474,35513,39,0.661016948,,
Apis cerana indica,Colony_1,100,YA,7,5,35610,35655,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,7,6,35755,35809,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,7,7,35904,35962,58,0.983050845,,
Apis cerana indica,Colony_1,100,YA,7,8,36078,36134,56,0.94915254,,
Apis cerana indica,Colony_1,100,YA,7,9,36258,36294,36,0.61016949,,
Apis cerana indica,Colony_1,100,YA,7,10,36438,36498,60,1.01694915,,
Apis cerana indica,Colony_1,100,YA,7,11,36600,36645,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,7,12,36752,36800,48,0.81355932,,
Apis cerana indica,Colony_1,100,YA,7,13,36902,36953,51,0.864406778,,
Apis cerana indica,Colony_1,100,YA,7,14,37042,37092,50,0.847457625,,
Apis cerana indica,Colony_1,100,YA,7,15,37174,37222,48,0.81355932,,
Apis cerana indica,Colony_1,100,YA,7,16,37330,37365,35,0.593220338,,
Apis cerana indica,Colony_1,100,YA,7,17,37476,37544,68,1.15254237,,
Apis cerana indica,Colony_1,100,YA,7,18,37654,37701,47,0.796610168,,
Apis cerana indica,Colony_1,100,YA,7,NA,NA,NA,NA,NA,,
Apis cerana indica,Colony_1,100,YA,7,19,37956,38026,70,1.186440675,,
Apis cerana indica,Colony_1,100,YA,8,1,27,94,67,1.135593218,48.8,0.827118642
Apis cerana indica,Colony_1,100,YA,8,2,190,226,36,0.61016949,,
Apis cerana indica,Colony_1,100,YA,8,3,324,374,50,0.847457625,,
Apis cerana indica,Colony_1,100,YA,8,4,466,504,38,0.644067795,,
Apis cerana indica,Colony_1,100,YA,8,5,625,684,59,0.999999998,,
Apis cerana indica,Colony_1,100,YA,8,6,786,840,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,8,7,993,1039,46,0.779661015,,
Apis cerana indica,Colony_1,100,YA,8,8,1211,1252,41,0.694915253,,
Apis cerana indica,Colony_1,100,YA,8,9,1346,1391,45,0.762711863,,
Apis cerana indica,Colony_1,100,YA,8,10,1476,1528,52,0.88135593,,
Apis cerana indica,Colony_1,100,YA,9,1,18544,18585,41,0.694915253,46.375,0.786016947
Apis cerana indica,Colony_1,100,YA,9,2,18684,18713,29,0.491525423,,
Apis cerana indica,Colony_1,100,YA,9,3,18817,18863,46,0.779661015,,
Apis cerana indica,Colony_1,100,YA,9,4,18962,19005,43,0.728813558,,
Apis cerana indica,Colony_1,100,YA,9,5,19094,19148,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,9,6,19242,19286,44,0.74576271,,
Apis cerana indica,Colony_1,100,YA,9,7,19367,19421,54,0.915254235,,
Apis cerana indica,Colony_1,100,YA,9,8,19510,19570,60,1.01694915,,
Apis cerana indica,Colony_1,100,YY,1,1,4728,4766,38,0.644067795,46.33333333,0.785310733
Apis cerana indica,Colony_1,100,YY,1,2,4847,4901,54,0.915254235,,
Apis cerana indica,Colony_1,100,YY,1,3,4984,5031,47,0.796610168,,
